<doc id="edoc_wd_1768-02-27" attrs="word" year="1768" month="02" day="27" corpus="1">
<head id="hl1">
Londen	w35
.
Grundr	w5401
<g/>
.
am	w5403
ob	w5404
<g/>
.
Neust	w5406
<g/>
.
beschaut	w5408
worden	w5409
<g/>
,
alt	w5411
68	w5412
<g/>
.
J	w5414
<g/>
.
</list>
<p id="p58">
Summa	w5416
9	w5417
<g/>
.
Person	w5419
<g/>
.
darunter	w5421
3	w5422
<g/>
.
Kind	w5424
<g/>
.
</p>
<p id="p59">
Jud	w5426
Seelig	w5427
Jsaias	w5428
<g/>
,
aus	w5430
Setschin	w5431
in	w5432
Hungarn	w5433
<g/>
,
im	w5435
Judensp	w5436
<g/>
.
in	w5438
der	w5439
Ross	w5440
<g/>
.
alt	w5442
67	w5443
<g/>
.
J	w5445
<g/>
.
</p>
<head id="hl20">
Den	w5447
25	w5448
<g/>
.
Horn	w5450
<g/>
.
Jn	w5452
der	w5453
Stadt	w5454
<g/>
.
</head>
<list id="li10">
Die	w5456
wohlehrm	w5457
<g/>
.
Mutter	w5459
Maria	w5460
Leop	w5461
<g/>
.
Strasserin	w5463
im	w5464
löbl	w5465
<g/>
.
Frauenst	w5467
<g/>
.
bey	w5469
St	w5470
<g/>
.
Nicola	w5472
<g/>
,
alt	w5474
60	w5475
<g/>
.
J	w5477
<g/>
.
Dem	w5479
Titl	w5480
<g/>
.
Hr	w5482
<g/>
.
Joh	w5484
<g/>
.
Franz	w5486
Peixoto	w5487
da	w5488
Costa	w5489
<g/>
,
des	w5491
Jtaliän	w5492
<g/>
.
Departemenes	w5494
der	w5495
geh	w5496
<g/>
.
Hof	w5498
<g/>
=
und	w5500
Staatskanzley	w5501
Offic	w5502
<g/>
.
s	w5504
<g/>
.
Hr	w5506
<g/>
.
S	w5508
<g/>
.
Joh	w5510
<g/>
.
Franz	w5512
<g/>
,
im	w5514
Käffecher	w5515
<g/>
.
H	w5517
<g/>
.
am	w5519
Neuenm	w5520
<g/>
.
alt	w5522
29	w5523
<g/>
.
J	w5525
<g/>
.
Der	w5527
Fr	w5528
<g/>
.
Anna	w5530
Gebierin	w5531
<g/>
,
Wittw	w5533
ihr	w5534
Jgfr	w5535
<g/>
.
T	w5537
<g/>
.
Ant	w5539
<g/>
.
b	w5541
<g/>
.
bl	w5543
<g/>
.
Wolf	w5545
<g/>
.
im	w5547
Fischh	w5548
<g/>
.
alt	w5550
17	w5551
<g/>
.
J	w5553
<g/>
.
Dem	w5555
Hrn	w5556
<g/>
.
Bened	w5558
<g/>
.
Auchter	w5560
<g/>
,
kön	w5562
<g/>
.
hung	w5564
<g/>
.
Dreyßigst=beamt	w5566
<g/>
=
<g/>
.
s	w5569
<g/>
.
Fr	w5571
<g/>
.
Elisab	w5573
<g/>
.
im	w5575
Dreyßigstamt	w5576
am	w5577
alten	w5578
Fleischm	w5579
<g/>
.
alt	w5581
37	w5582
<g/>
.
J	w5584
<g/>
.
Mar	w5586
<g/>
.
Anna	w5588
Murrin	w5589
<g/>
,
led	w5591
<g/>
.
St	w5593
<g/>
.
im	w5595
Eisenhutis	w5596
<g/>
.
H	w5598
<g/>
.
in	w5600
der	w5601
Singerstr	w5602
<g/>
.
alt	w5604
33	w5605
<g/>
.
J	w5607
<g/>
.
Dem	w5609
Math	w5610
<g/>
.
Eder	w5612
<g/>
,
Burgl	w5614
<g/>
.
Drechsl	w5616
<g/>
.
s	w5618
<g/>
.
K	w5620
<g/>
.
Clara	w5622
<g/>
,
im	w5624
Kupferschmid	w5625
<g/>
.
H	w5627
<g/>
.
in	w5629
der	w5630
Kuglerg	w5631
<g/>
.
alt	w5633
1	w5634
<g/>
.
J	w5636
<g/>
.
</list>
<head id="hl21">
Vor	w5638
der	w5639
Stadt	w5640
<g/>
.
</head>
<list id="li11">
Hr	w5642
<g/>
.
Franz	w5644
Göschel	w5645
<g/>
,
Burgl	w5647
<g/>
.
Schifmeist	w5649
<g/>
.
beym	w5651
gold	w5652
<g/>
.
Fischtrögel	w5654
in	w5655
der	w5656
Leop	w5657
<g/>
.
alt	w5659
31	w5660
<g/>
.
J	w5662
<g/>
.
Dem	w5664
Joh	w5665
<g/>
.
Handschuh	w5667
<g/>
,
Maurergs	w5669
<g/>
.
s	w5671
<g/>
.
W	w5673
<g/>
.
Ma	w5675
<g/>
.
Anna	w5677
<g/>
,
b	w5679
<g/>
.
bl	w5681
<g/>
.
Schif	w5683
zu	w5684
Mariah	w5685
<g/>
.
alt	w5687
71	w5688
<g/>
.
J	w5690
<g/>
.
Dem	w5692
Joh	w5693
<g/>
.
Wilflinger	w5695
<g/>
,
Schnei	w5697
<g/>
.
s	w5699
<g/>
.
K	w5701
<g/>
.
Paul	w5703
<g/>
,
bey	w5705
der	w5706
gol	w5707
<g/>
.
Kandel	w5709
im	w5710
Liechtenth	w5711
<g/>
.
alt	w5713
5	w5714
<g/>
.
v	w5716
<g/>
.
J	w5718
<g/>
.
Dem	w5720
Andr	w5721
<g/>
.
Groll	w5723
<g/>
,
Laq	w5725
<g/>
.
s	w5727
<g/>
.
K	w5729
<g/>
.
Joh	w5731
<g/>
.
beym	w5733
gold	w5734
<g/>
.
Huf=eisen	w5736
<g/>
=
am	w5738
Neub	w5739
alt	w5740
6	w5741
<g/>
.
v	w5743
<g/>
.
J	w5745
<g/>
.
Dem	w5747
Joh	w5748
<g/>
.
Mich	w5750
<g/>
.
Keiser	w5752
<g/>
,
Hofzuricht	w5754
<g/>
.
s	w5756
<g/>
.
K	w5758
<g/>
.
Christ	w5760
<g/>
.
b	w5762
<g/>
.
gol	w5764
<g/>
.
Metzen	w5766
am	w5767
Neust	w5768
<g/>
.
alt	w5770
1	w5771
<g/>
.
J	w5773
<g/>
.
Dem	w5775
Leop	w5776
<g/>
.
Vanderling	w5778
<g/>
,
Maurerpol	w5780
<g/>
.
s	w5782
K	w5783
<g/>
.
Anna	w5785
<g/>
.
im	w5787
Damasis	w5788
<g/>
.
H	w5790
<g/>
.
am	w5792
Neub	w5793
<g/>
.
alt	w5795
3	w5796
<g/>
.
J	w5798
Dem	w5799
Joh	w5800
<g/>
.
Georg	w5802
Aman	w5803
<g/>
,
Tagl	w5805
<g/>
.
s	w5807
<g/>
.
W	w5809
Barb	w5810
<g/>
.
beym	w5812
gol	w5813
<g/>
.
Hecht	w5815
<g/>
.
am	w5817
Magdalgr	w5818
<g/>
.
alt	w5820
71	w5821
<g/>
.
J	w5823
<g/>
.
Dem	w5825
Joh	w5826
<g/>
.
Steinbrecher	w5828
<g/>
,
Tagl	w5830
<g/>
.
s	w5832
<g/>
.
W	w5834
<g/>
.
Magdal	w5836
<g/>
.
im	w5838
Spengerh	w5839
<g/>
.
zu	w5841
Margar	w5842
<g/>
.
alt	w5844
80	w5845
<g/>
.
J	w5847
<g/>
.
Dem	w5849
Mich	w5850
<g/>
.
Schäfer	w5852
<g/>
,
Tagl	w5854
<g/>
.
s	w5856
<g/>
.
K	w5858
<g/>
.
Ther	w5860
bey	w5861
der	w5862
un=garis	w5863
<g/>
=
<g/>
.
Kron	w5866
im	w5867
Liechtth	w5868
<g/>
.
alt	w5870
9	w5871
<g/>
.
J	w5873
<g/>
.
</list>
<p id="p60">
Summa	w5875
15	w5876
<g/>
.
Person	w5878
<g/>
.
darunter	w5880
6	w5881
<g/>
.
Kind	w5883
<g/>
.
</p>
<p id="p61">
Bey	w5885
Johan	w5886
nLeonhard	w5887
Pittoni	w5888
<g/>
,
bugerl	w5890
<g/>
.
Ma=terialhandelsmann	w5892
<g/>
=
zum	w5894
Schönbrunn	w5895
unter	w5896
denen	w5897
Tuchlauben	w5898
<g/>
,
ist	w5900
eine	w5901
Sammlung	w5902
von	w5903
zahlreichen	w5904
Seltenheiten	w5905
<g/>
,
orientalischer	w5907
Meerschnecken	w5908
<g/>
,
und	w5910
Muscheln	w5911
zu	w5912
verkaufen	w5913
<g/>
,
bestehend	w5915
in	w5916
einer	w5917
unge=mein	w5918
<g/>
=
schön	w5920
und	w5921
ächten	w5922
Wendeltrepe	w5923
<g/>
,
einem	w5925
besonders	w5926
großen	w5927
Admiral	w5928
<g/>
,
eine	w5930
ungemein	w5931
schöne	w5932
Guinesische	w5933
und	w5934
andern	w5935
sehr	w5936
vielen	w5937
seltenen	w5938
Sor=ten	w5939
<g/>
=
<g/>
,
Muscheln	w5942
<g/>
,
Lazaruskleppern	w5944
<g/>
,
Corall	w5946
<g/>
=
und	w5948
Seegewächsen	w5949
<g/>
,
nebst	w5951
einigen	w5952
americanischen	w5953
Pa=pilions	w5954
<g/>
=
<g/>
.
Außer	w5957
diesen	w5958
können	w5959
die	w5960
Liebhaber	w5961
dieser	w5962
Seltenheiten	w5963
mit	w5964
beliebigen	w5965
Stücken	w5966
jedesmal	w5967
bedienet	w5968
werden	w5969
<g/>
.
</p>
<p id="p62">
Es	w5971
ist	w5972
vorwärts	w5973
des	w5974
Bugerspitals	w5975
in	w5976
dem	w5977
frey=herrlich	w5978
<g/>
=
Chorsischen	w5980
Stifthaus	w5981
in	w5982
zweyten	w5983
Stock	w5984
gegen	w5985
die	w5986
Kärnthnerstrasse	w5987
heraus	w5988
eine	w5989
Wohnung	w5990
zu	w5991
dieser	w5992
Seite	w5993
<g/>
,
bestehend	w5995
im	w5996
5	w5997
<g/>
.
Zimmern	w5999
<g/>
,
dann	w6001
3	w6002
<g/>
.
deto	w6004
ruckwärts	w6005
<g/>
,
wie	w6007
auch	w6008
einen	w6009
Kämmerl	w6010
auf	w6011
der	w6012
Stiegen	w6013
<g/>
,
zusammen	w6015
9	w6016
<g/>
.
Stuck	w6018
<g/>
,
nebst	w6020
Kuchel	w6021
<g/>
,
Boden	w6023
<g/>
,
Keller	w6025
<g/>
,
Holzgewölb	w6027
<g/>
,
und	w6029
mit	w6030
oder	w6031
oh=ne	w6032
<g/>
=
Stallung	w6034
auf	w6035
4	w6036
<g/>
.
Pferd	w6038
jährlich	w6039
von	w6040
St	w6041
<g/>
.
Georgi	w6043
an	w6044
zu	w6045
verlassen	w6046
<g/>
,
wem	w6048
also	w6049
solche	w6050
Wohnung	w6051
zu	w6052
bestehen	w6053
beliebete	w6054
<g/>
,
hat	w6056
sich	w6057
diesfalls	w6058
bey	w6059
daselb=stigen	w6060
<g/>
=
Hausmeisterin	w6062
anzumelden	w6063
<g/>
.
</p>
<head id="hl23">
Anzeige	w6065
<g/>
.
</head>
<p id="p63">
Es	w6067
dienet	w6068
hiemie	w6069
jedermann	w6070
zur	w6071
Nachricht	w6072
<g/>
,
daß	w6074
die	w6075
zu	w6076
Lestorf	w6077
nächst	w6078
Baaden	w6079
gelegene	w6080
<g/>
,
und	w6082
durchaus	w6083
von	w6084
Stein	w6085
wohlgebaute	w6086
Papiermühle	w6087
<g/>
,
mit	w6089
aller	w6090
Zugehörde	w6091
<g/>
,
und	w6093
Grundstücken	w6094
täglich	w6095
zu	w6096
verkaufen	w6097
stehet	w6098
<g/>
,
wer	w6100
hiezu	w6101
Belieben	w6102
trägt	w6103
<g/>
,
hat	w6105
sich	w6106
entweder	w6107
allhier	w6108
in	w6109
Wien	w6110
in	w6111
dem	w6112
k	w6113
<g/>
.
k	w6115
<g/>
.
Zei=tungsverlag	w6117
<g/>
=
<g/>
,
oder	w6120
zu	w6121
Pfafstätten	w6122
bey	w6123
deselbst	w6124
wohnhaften	w6125
Geistlichen	w6126
<g/>
,
Herrn	w6128
Johann	w6129
Hasenöhrl	w6130
des	w6131
weitern	w6132
zu	w6133
erkundigen	w6134
<g/>
.
</p>
<p id="p64">
Auszug	w6165
der	w6166
Rede	w6167
<g/>
,
welche	w6169
bey	w6170
der	w6171
ersten	w6172
feyerlichen	w6173
Austheilung	w6174
der	w6175
Preise	w6176
in	w6177
der	w6178
neuerrichten	w6179
kais	w6180
<g/>
.
kön	w6182
<g/>
.
Kupferstecherakademie	w6184
von	w6185
Hrn	w6186
<g/>
.
Prof	w6188
<g/>
.
von	w6190
Son=nenfels	w6191
<g/>
=
gelesen	w6193
<g/>
,
und	w6195
nun	w6196
unter	w6197
dem	w6198
Titel	w6199
<g/>
:
Ermunterung	w6201
zur	w6202
Lektur	w6203
an	w6204
junge	w6205
Künstler	w6206
<g/>
,
bey	w6208
Hrn	w6209
<g/>
.
Kurtzböck	w6211
gedruckt	w6212
zu	w6213
haben	w6214
ist	w6215
<g/>
.
Wir	w6217
liefern	w6218
diesen	w6219
Aus=zug	w6220
<g/>
=
nicht	w6222
<g/>
,
um	w6224
dem	w6225
Verleger	w6226
Eintrag	w6227
zu	w6228
thun	w6229
<g/>
,
dann	w6231
diese	w6232
Rede	w6233
verdienet	w6234
ganz	w6235
gelesen	w6236
zu	w6237
werden	w6238
<g/>
,
sondern	w6240
um	w6241
nur	w6242
das	w6243
Wesentliche	w6244
<g/>
,
so	w6246
den	w6247
Mecha=nismus	w6248
<g/>
=
betrift	w6250
<g/>
,
für	w6252
jene	w6253
heraus	w6254
zu	w6255
schneiden	w6256
<g/>
,
welche	w6258
behauptet	w6259
haben	w6260
<g/>
,
es	w6262
wäre	w6263
lauter	w6264
Satyre	w6265
<g/>
.
</p>
<p id="p65">
Meine	w6267
Herren	w6268
<g/>
!
</p>
<p id="p66">
</p>
<p id="p67">
Unter	w6270
den	w6271
Zurufungen	w6272
<g/>
,
womit	w6274
die	w6275
verschwisterten	w6276
Künste	w6277
ih=re	w6278
<g/>
=
Freude	w6280
über	w6281
die	w6282
Gründung	w6283
dieser	w6284
Akademie	w6285
bezeugen	w6286
<g/>
,
er=heben	w6288
<g/>
=
durch	w6290
mich	w6291
auch	w6292
die	w6293
schönen	w6294
Wissen=schaften	w6295
<g/>
=
ihre	w6297
Stimme	w6298
und	w6299
bieten	w6300
derselben	w6301
ihren	w6302
freundschaftlichen	w6303
Bund	w6304
an	w6305
<g/>
,
der	w6307
sie	w6308
dem	w6309
untadelhaften	w6310
<g/>
,
edlen	w6312
Geschmacke	w6313
<g/>
,
der	w6315
sie	w6316
<g/>
,
</p>
<p id="p68">
der	w6318
Vollkommenheit	w6319
nähern	w6320
soll	w6321
<g/>
,
welche	w6323
uns	w6324
an	w6325
den	w6326
unsterblichen	w6327
Werken	w6328
göttlicher	w6329
Künst=ler	w6330
<g/>
=
die	w6332
Zeit	w6333
nicht	w6334
misgönnet	w6335
hat	w6336
<g/>
.
Jch	w6338
iete	w6339
ihnen	w6340
<g/>
,
meine	w6342
Herren	w6343
<g/>
:
diesen	w6345
Bund	w6346
icht	w6347
mit	w6348
einem	w6349
Stolze	w6350
an	w6351
<g/>
,
der	w6353
die	w6354
Wissen=schaften	w6355
<g/>
=
<g/>
,
von	w6358
denen	w6359
ich	w6360
<g/>
,
vielleicht	w6362
mit	w6363
meh=rerer	w6364
<g/>
=
Begierde	w6366
<g/>
,
als	w6368
Rechte	w6369
<g/>
,
einen	w6371
Bevoll=mächtigten	w6372
<g/>
=
vorstelle	w6374
<g/>
,
der	w6376
diese	w6377
Wisenschaften	w6378
</p>
<p id="p69">
über	w6380
ihre	w6381
Künste	w6382
hinwegsetzet	w6383
<g/>
,
nicht	w6385
mit	w6386
dem	w6387
Stolze	w6388
eines	w6389
mächtigen	w6390
Bundgenossen	w6391
<g/>
,
der	w6393
den	w6394
Schwächeren	w6395
seine	w6396
Uebermacht	w6397
empfin=den	w6398
<g/>
=
läßt	w6400
<g/>
,
und	w6402
den	w6403
sogenannten	w6404
Bund	w6405
mit	w6406
der	w6407
Mine	w6408
eines	w6409
Beschützers	w6410
aufdringet	w6411
<g/>
,
nein	w6413
<g/>
!
und	w6415
ich	w6416
will	w6417
diesen	w6418
Verdacht	w6419
sogleich	w6420
durch	w6421
das	w6422
offenherzige	w6423
Geständniß	w6424
ablehnen	w6425
<g/>
:
daß	w6427
die	w6428
Wissenschaften	w6429
von	w6430
ihren	w6431
Künsten	w6432
eben	w6433
so	w6434
vielen	w6435
Beystand	w6436
zu	w6437
erwarten	w6438
haben	w6439
<g/>
,
als	w6441
sie	w6442
ihrer	w6443
Seite	w6444
denselben	w6445
immer	w6446
zu	w6447
leisten	w6448
fähig	w6449
sind	w6450
<g/>
.
Die	w6452
Ehre	w6453
<g/>
,
den	w6455
Weisesten	w6456
unter	w6457
den	w6458
Menschen	w6459
<g/>
,
wie	w6461
ihn	w6462
selbst	w6463
der	w6464
Gott	w6465
zu	w6466
Delphos	w6467
nannte	w6468
<g/>
,
<g/>
(
Sokrate	w6471
<g/>
)
gebildet	w6473
zu	w6474
ha=ben	w6475
<g/>
=
<g/>
,
kann	w6478
ihnen	w6479
zureichen	w6480
<g/>
,
um	w6482
auch	w6483
ihrer	w6484
Seite	w6485
den	w6486
freundschaftlichen	w6487
Beystand	w6488
der	w6489
Wissenschaften	w6490
nicht	w6491
zu	w6492
verschmähen	w6493
<g/>
,
welches	w6495
ihrem	w6496
Ursprunge	w6497
nach	w6498
aus	w6499
derselben	w6500
Quelle	w6501
fließen	w6502
<g/>
,
und	w6504
eben	w6505
dieselbe	w6506
Bestimmung	w6507
haben	w6508
<g/>
;
die	w6510
Thaten	w6511
der	w6512
Götter	w6513
<g/>
,
und	w6515
Götterähnlicher	w6516
Menschen	w6517
<g/>
;
wohlthätiger	w6519
Monarchen	w6520
<g/>
,
die	w6522
ihre	w6523
Völker	w6524
glücklich	w6525
machen	w6526
<g/>
,
weiser	w6528
Mini=ster	w6529
<g/>
=
<g/>
,
der	w6532
gepriesenen	w6533
Werkzeuge	w6534
dieser	w6535
Glück=seligkeit	w6536
<g/>
=
<g/>
,
Schützer	w6539
herder	w6540
Künste	w6541
<g/>
,
Ermunterer	w6543
der	w6544
Talente	w6545
<g/>
;
Helden	w6547
<g/>
,
die	w6549
ihr	w6550
Leben	w6551
zum	w6552
Schutze	w6553
ihrer	w6554
Mitbürger	w6555
nicht	w6556
achten	w6557
<g/>
,
und	w6559
auch	w6560
über	w6561
dem	w6562
Blute	w6563
der	w6564
Feinde	w6565
menschli=che	w6566
<g/>
=
Thränen	w6568
weinen	w6569
<g/>
;
freymüthiger	w6571
Philo=sophen	w6572
<g/>
=
<g/>
,
Sachwalter	w6575
der	w6576
Vernunft	w6577
<g/>
,
welche	w6579
Nationen	w6580
aufheitern	w6581
<g/>
,
und	w6583
von	w6584
der	w6585
Knecht=schaft	w6586
<g/>
=
der	w6588
Vorurtheile	w6589
befreyen	w6590
<g/>
,
der	w6592
Unsterb=lichkeit	w6593
<g/>
=
zu	w6595
übergeben	w6596
<g/>
,
und	w6598
zu	w6599
gleicher	w6600
Zeit	w6601
<g/>
,
da	w6603
sie	w6604
diese	w6605
der	w6606
Nachkommenschaft	w6607
zur	w6608
Ver=ehrung	w6609
<g/>
=
aufstellen	w6611
<g/>
,
sich	w6613
selbst	w6614
der	w6615
Ewigkeit	w6616
zu	w6617
versichern	w6618
<g/>
.
</p>
<p id="p70">
Lassen	w6620
sie	w6621
mich	w6622
gegen	w6623
Künstler	w6624
<g/>
,
welche	w6626
von	w6627
dem	w6628
schildernden	w6629
Ausdrucke	w6630
hohe	w6631
Begriffe	w6632
haben	w6633
<g/>
,
die	w6635
Vereinigung	w6636
der	w6637
Wissenschaften	w6638
und	w6639
Künste	w6640
durch	w6641
Aglajen	w6642
und	w6643
Euphro=sinen	w6644
<g/>
=
vorstellen	w6646
<g/>
,
welche	w6648
mit	w6649
verschränkten	w6650
Händen	w6651
der	w6652
Mutter	w6653
des	w6654
edeln	w6655
Geschmacks	w6656
der	w6657
erhabenen	w6658
Venus	w6659
<g/>
,
zur	w6661
Seite	w6662
stehen	w6663
<g/>
,
und	w6665
mit	w6666
dieser	w6667
Götin	w6668
zugleich	w6669
verehret	w6670
wer=den	w6671
<g/>
=
<g/>
,
wie	w6674
einst	w6675
in	w6676
den	w6677
goldenen	w6678
Zeiten	w6679
der	w6680
Künste	w6681
Parrhasins	w6682
und	w6683
Silanion	w6684
in	w6685
ihrem	w6686
Gemählde	w6687
des	w6688
Theseus	w6689
<g/>
,
zugleich	w6691
mit	w6692
diesem	w6693
verehret	w6694
wurden	w6695
<g/>
.
</p>
<p id="p71">
Euch	w6697
Zöglinge	w6698
der	w6699
Kunst	w6700
<g/>
!
denen	w6702
die	w6703
un=sterbliche	w6704
<g/>
=
Theresia	w6706
diese	w6707
Schule	w6708
des	w6709
Ge=schmacks	w6710
<g/>
=
eröfnet	w6712
<g/>
,
und	w6714
das	w6715
Pfand	w6716
ihrer	w6717
Gna=de	w6718
<g/>
=
<g/>
,
welche	w6721
Anwendung	w6722
und	w6723
Unterscheidung	w6724
</p>
<p id="p72">
zu	w6725
erwarten	w6726
haben	w6727
<g/>
,
dadurch	w6729
gegeben	w6730
hat	w6731
<g/>
,
daß	w6733
sie	w6734
euren	w6735
Schutz	w6736
demjenigen	w6737
aufgetra=gen	w6738
<g/>
=
<g/>
,
dem	w6741
sie	w6742
seit	w6743
langer	w6744
Zeit	w6745
mit	w6746
glücklichem	w6747
Zutrauen	w6748
auch	w6749
die	w6750
Wohlfahrt	w6751
ihres	w6752
Thro=nes	w6753
<g/>
=
aufgetragen	w6755
<g/>
,
euch	w6757
<g/>
,
die	w6759
ihr	w6760
das	w6761
beneide=te	w6762
<g/>
=
Glück	w6764
genießen	w6765
sollet	w6766
<g/>
,
unter	w6768
den	w6769
Augen	w6770
eines	w6771
solchen	w6772
Zeugens	w6773
zu	w6774
wetteifern	w6775
<g/>
,
den	w6777
seine	w6778
Liebe	w6779
zu	w6780
den	w6781
schönen	w6782
Künsten	w6783
auch	w6784
ohne	w6785
die	w6786
ausdrückliche	w6787
höchste	w6788
Absendung	w6789
zum	w6790
Schutz=herrn	w6791
<g/>
=
und	w6793
Beförderer	w6794
<g/>
,
und	w6796
seine	w6797
feine	w6798
Ein=sicht	w6799
<g/>
=
und	w6801
Geschmack	w6802
zum	w6803
Richter	w6804
der	w6805
Ge=schicklichkeit	w6806
<g/>
=
bestimmet	w6808
haben	w6809
<g/>
;
euch	w6811
gilt	w6812
die=se	w6813
<g/>
=
meine	w6815
Erinnerung	w6816
<g/>
:
die	w6818
erworbene	w6819
Fer=tigkeit	w6820
<g/>
=
der	w6822
Kunst	w6823
durch	w6824
eine	w6825
vorbereitende	w6826
Lektur	w6827
zu	w6828
unterstützen	w6829
<g/>
,
und	w6831
brauchbar	w6832
zu	w6833
machen	w6834
<g/>
.
</p>
<p id="p73">
Jhr	w6836
irret	w6837
<g/>
,
ihr	w6839
erniedriget	w6840
euch	w6841
selbst	w6842
<g/>
,
er=niedriget	w6844
<g/>
=
eure	w6846
Kunst	w6847
<g/>
,
wenn	w6849
ihr	w6850
dieselbe	w6851
in	w6852
so	w6853
enge	w6854
Grenzen	w6855
einschließet	w6856
<g/>
;
wenn	w6858
ihr	w6859
sie	w6860
in	w6861
der	w6862
Fertigkeit	w6863
im	w6864
Umrisse	w6865
<g/>
,
welche	w6867
durch	w6868
die	w6869
anhaltende	w6870
Uebung	w6871
zu	w6872
einem	w6873
Mechanis=mus	w6874
<g/>
=
der	w6876
Hand	w6877
wird	w6878
<g/>
,
in	w6880
der	w6881
Vertheilung	w6882
des	w6883
Hellen	w6884
und	w6885
Dunkeln	w6886
nach	w6887
einem	w6888
gewissen	w6889
angenommenen	w6890
Punkte	w6891
des	w6892
einfallenden	w6893
Lich=tes	w6894
<g/>
=
<g/>
;
wenn	w6897
ihr	w6898
sie	w6899
in	w6900
der	w6901
Abstufung	w6902
und	w6903
Ver=flössung	w6904
<g/>
=
der	w6906
Farben	w6907
<g/>
,
und	w6909
der	w6910
Verjüngung	w6911
der	w6912
Gegenstände	w6913
nach	w6914
dem	w6915
Perspektive	w6916
<g/>
,
und	w6918
andern	w6919
dergleichen	w6920
Theilen	w6921
der	w6922
ausübenden	w6923
Kunst	w6924
bestehen	w6925
läßt	w6926
<g/>
:
sie	w6928
sind	w6929
<g/>
,
erlaubet	w6931
mir	w6932
den	w6933
freymüthigen	w6934
Ausdruck	w6935
<g/>
!
sie	w6937
sind	w6938
nur	w6939
die	w6940
Handlanger	w6941
der	w6942
Kunst	w6943
<g/>
,
diese	w6945
Theile	w6946
<g/>
:
blos	w6948
die	w6949
Beschäftigung	w6950
der	w6951
Hand	w6952
<g/>
,
und	w6954
des	w6955
Au=ges	w6956
<g/>
=
<g/>
,
der	w6959
körperlichen	w6960
Werkzeuge	w6961
<g/>
,
in	w6963
welchen	w6964
man	w6965
allenfalls	w6966
die	w6967
höchste	w6968
Zuverläßigkeit	w6969
er=reicht	w6970
<g/>
=
haben	w6972
kann	w6973
<g/>
,
ohne	w6975
noch	w6976
den	w6977
Namen	w6978
eines	w6979
Künstlers	w6980
zu	w6981
verdienen	w6982
<g/>
;
eben	w6984
so	w6985
<g/>
,
wie	w6987
derjenige	w6988
noch	w6989
nicht	w6990
unter	w6991
die	w6992
Dichter	w6993
ge=zählt	w6994
<g/>
=
zu	w6996
werden	w6997
würdig	w6998
ist	w6999
<g/>
,
der	w7001
nur	w7002
die	w7003
Me=chanik	w7004
<g/>
=
der	w7006
Dichtkunst	w7007
in	w7008
seiner	w7009
Gewalt	w7010
hat	w7011
<g/>
.
</p>
<p id="p74">
Erfindung	w7013
<g/>
,
Reichthum	w7015
an	w7016
Gedanken	w7017
<g/>
,
Zu=sammensetzung	w7019
<g/>
=
<g/>
,
worinn	w7022
Feuer	w7023
und	w7024
dichteri=scher	w7025
<g/>
=
Geist	w7027
herrschet	w7028
<g/>
,
Beurtheilung	w7030
in	w7031
der	w7032
Anordnung	w7033
der	w7034
behandelten	w7035
Gegenstände	w7036
<g/>
,
Geschmack	w7038
<g/>
,
Adel	w7040
der	w7041
Figuren	w7042
<g/>
,
Ausdruck	w7044
<g/>
,
der	w7046
die	w7047
Leidenschaft	w7048
<g/>
,
der	w7050
den	w7051
Zustand	w7052
der	w7053
See=le	w7054
<g/>
=
an	w7056
den	w7057
handelnden	w7058
Personen	w7059
sichtbar	w7060
ma=chet	w7061
<g/>
=
<g/>
,
und	w7064
mich	w7065
bis	w7066
zum	w7067
Mitempfinden	w7068
zwin=get	w7069
<g/>
=
<g/>
,
Costume	w7072
<g/>
,
das	w7074
ist	w7075
<g/>
:
die	w7077
in	w7078
der	w7079
Kleidung	w7080
<g/>
,
in	w7082
der	w7083
Lebensart	w7084
<g/>
,
in	w7086
Sitten	w7087
<g/>
,
Gebäuden	w7089
<g/>
,
Ge=räthen	w7091
<g/>
=
<g/>
,
selbst	w7094
in	w7095
Thieren	w7096
<g/>
,
genau	w7098
beobachtete	w7099
</p>
<p id="p75">
Gewohnheit	w7102
<g/>
,
Natur	w7104
<g/>
,
Beschaffenheit	w7106
der	w7107
Län=der	w7108
<g/>
=
<g/>
,
der	w7111
Zeit	w7112
<g/>
,
der	w7114
Umstände	w7115
<g/>
,
in	w7117
welche	w7118
die	w7119
Handlung	w7120
des	w7121
Gemähldes	w7122
versetzet	w7123
<g/>
—
an	w7125
diesen	w7126
offenbaret	w7127
sich	w7128
das	w7129
wahre	w7130
Talent	w7131
des	w7132
Künstlers	w7133
durch	w7134
diese	w7135
gehen	w7136
die	w7137
Apelles	w7138
<g/>
,
und	w7140
Phidias	w7141
den	w7142
Homeren	w7143
und	w7144
Pindarn	w7145
<g/>
,
die	w7147
Raphaele	w7148
dem	w7149
Tasso	w7150
<g/>
,
der	w7152
Schilderer	w7153
des	w7154
Ueberganges	w7155
Alexanders	w7156
über	w7157
den	w7158
Granikus	w7159
<g/>
,
dem	w7161
Verfasser	w7162
der	w7163
Henriade	w7164
zur	w7165
Seite	w7166
<g/>
.
</p>
<p id="p76">
Aber	w7168
hiezu	w7169
gelanget	w7170
man	w7171
nicht	w7172
<g/>
,
ohne	w7174
daß	w7175
der	w7176
Geist	w7177
durch	w7178
die	w7179
Lesung	w7180
der	w7181
besten	w7182
