<doc id="edoc_wd_1792-03-10" attrs="word" year="1792" month="03" day="10" corpus="1">
<head id="hl1">
Jnländische	w25
Joseph	w21233
Wen=ger	w21234
<g/>
=
behaust	w21236
burgl	w21237
<g/>
.
Pergamentmachers	w21239
allhier	w21240
<g/>
,
als	w21242
Gläubiger	w21243
oder	w21244
aus	w21245
was	w21246
immer	w21247
für	w21248
ei=nem	w21249
<g/>
=
Rechtsgrund	w21251
einige	w21252
Forderungen	w21253
<g/>
,
oder	w21255
Ansprüche	w21256
zu	w21257
machen	w21258
vermeinen	w21259
<g/>
,
dergestalt	w21261
einberufen	w21262
<g/>
,
und	w21264
vorgeladen	w21265
<g/>
,
daß	w21267
selbe	w21268
den	w21269
30	w21270
<g/>
.
März	w21272
d	w21273
<g/>
.
J	w21275
<g/>
.
früh	w21277
um	w21278
9	w21279
Uhr	w21280
vor	w21281
diesem	w21282
Ma=gistrate	w21283
<g/>
=
zu	w21285
erscheinen	w21286
<g/>
,
und	w21288
ihr	w21289
Recht	w21290
gehörig	w21291
darzuthun	w21292
haben	w21293
werden	w21294
<g/>
,
widrigens	w21296
die	w21297
Ver=lassenschaft	w21298
<g/>
=
ohne	w21300
weiters	w21301
abgehandelt	w21302
<g/>
,
und	w21304
was	w21305
Rechtens	w21306
ist	w21307
<g/>
,
vorgekehret	w21309
werden	w21310
würde	w21311
<g/>
.
</p>
<head id="hl104">
Convoc	w21313
<g/>
.
Pistrichscher	w21315
Gläubiger	w21316
<g/>
.
</head>
<p id="p287">
Von	w21318
dem	w21319
k	w21320
<g/>
.
k	w21322
<g/>
.
ni	w21324
<g/>
.
öst	w21326
<g/>
.
Landrecht	w21328
wird	w21329
hie=mit	w21330
<g/>
=
bekannt	w21332
gemacht	w21333
<g/>
:
es	w21335
sey	w21336
über	w21337
den	w21338
allhier	w21339
erfolgten	w21340
Todfall	w21341
des	w21342
Johann	w21343
Nepomuck	w21344
Edlen	w21345
v	w21346
<g/>
.
Pistrich	w21348
<g/>
,
um	w21350
mit	w21351
Abhandlung	w21352
dessen	w21353
Ver=lassenschaft	w21354
<g/>
=
sicher	w21356
vorgehen	w21357
zu	w21358
können	w21359
<g/>
,
in	w21361
die	w21362
Ausfertigung	w21363
der	w21364
gewöhnlichen	w21365
Einberufungs=edikte	w21366
<g/>
=
zu	w21368
gewilligen	w21369
befunden	w21370
worden	w21371
<g/>
.
All	w21373
und	w21374
jene	w21375
demnach	w21376
<g/>
,
welche	w21378
an	w21379
gedachte	w21380
Verlassen=schaft	w21381
<g/>
=
einige	w21383
Ansprüche	w21384
<g/>
,
oder	w21386
Forderungen	w21387
ha=ben	w21388
<g/>
=
<g/>
,
oder	w21391
zu	w21392
haben	w21393
vermeinen	w21394
<g/>
,
werden	w21396
den	w21397
31	w21398
<g/>
.
März	w21400
früh	w21401
um	w21402
10	w21403
Uhrvor	w21404
dem	w21405
k	w21406
<g/>
.
k	w21408
<g/>
.
ni	w21410
<g/>
.
öst	w21412
<g/>
.
Landrechte	w21414
entweder	w21415
persönlich	w21416
<g/>
,
oder	w21418
durch	w21419
ei=nen	w21420
<g/>
=
genugsamen	w21422
Bevollmächtigten	w21423
zu	w21424
erschei=nen	w21425
<g/>
=
<g/>
,
ihre	w21428
Ansprüche	w21429
und	w21430
Forderungen	w21431
anzu=melden	w21432
<g/>
=
<g/>
,
auch	w21435
rechtsbeständig	w21436
zu	w21437
erweisen	w21438
<g/>
,
im	w21440
Ausbleibungsfalle	w21441
aber	w21442
zu	w21443
gewärtigen	w21444
haben	w21445
<g/>
,
daß	w21447
mit	w21448
der	w21449
Abhandlung	w21450
dieser	w21451
Verlassenschaft	w21452
ohne	w21453
weitern	w21454
vorgegangen	w21455
<g/>
,
und	w21457
überhaupt	w21458
was	w21459
Rechtens	w21460
ist	w21461
vorgekehrt	w21462
werden	w21463
würde	w21464
<g/>
.
</p>
<head id="hl105">
Convoc	w21466
<g/>
.
Simon	w21468
Schneider	w21469
<g/>
,
und	w21471
Johann	w21472
Jägerhuberscher	w21473
Gläubiger	w21474
<g/>
.
</head>
<p id="p288">
Von	w21476
der	w21477
k	w21478
<g/>
.
k	w21480
<g/>
.
Avitikalherrschaft	w21482
Scharfen=egg	w21483
<g/>
=
wird	w21485
anmit	w21486
bekannt	w21487
gemacht	w21488
<g/>
:
daß	w21490
Sie=mon	w21491
<g/>
=
Schneider	w21493
<g/>
,
in	w21495
dem	w21496
anher	w21497
gehörigen	w21498
Markte	w21499
Sommerein	w21500
gewester	w21501
Jnwohner	w21502
<g/>
,
den	w21504
16	w21505
<g/>
.
Jä=ner	w21507
<g/>
=
1792	w21509
<g/>
,
dann	w21511
Johann	w21512
Jägerhuber	w21513
in	w21514
Mar=nersdorf	w21515
<g/>
=
behaust	w21517
gewester	w21518
Handschuhmacher	w21519
<g/>
,
den	w21521
23	w21522
<g/>
.
Jäner	w21524
1792	w21525
<g/>
,
beede	w21527
ohne	w21528
Leibeserben	w21529
<g/>
,
jedoch	w21531
mit	w21532
Zurücklassung	w21533
einer	w21534
letztwilligen	w21535
Di=sposition	w21536
<g/>
=
verstorben	w21538
<g/>
,
und	w21540
ersterer	w21541
die	w21542
Pfarr=kirche	w21543
<g/>
=
zu	w21545
Sommerein	w21546
zum	w21547
Universalerb	w21548
be=nennet	w21549
<g/>
=
habe	w21551
<g/>
.
Der	w21553
für	w21554
die	w21555
Pfarrkirche	w21556
zu	w21557
Som=merein	w21558
<g/>
=
aufgestellte	w21560
Curator	w21561
und	w21562
Kirchenvater	w21563
<g/>
,
Paul	w21565
Gleichentheil	w21566
<g/>
,
hat	w21568
um	w21569
die	w21570
Einberufung	w21571
der	w21572
allenfalls	w21573
unbekannten	w21574
Gläubiger	w21575
des	w21576
Si Simon	w21577
<g/>
=
</p>
<p id="p289">
mon	w21580
Schneider	w21581
gebetten	w21582
<g/>
.
Es	w21584
haben	w21585
demnach	w21586
jene	w21587
<g/>
,
welche	w21589
an	w21590
obbesagten	w21591
Simon	w21592
Schnei=der	w21593
<g/>
=
<g/>
,
und	w21596
Johann	w21597
Jägerhuber	w21598
eine	w21599
Erbschafts=oder	w21600
<g/>
=
Schuldforderung	w21602
zu	w21603
machen	w21604
haben	w21605
<g/>
,
den	w21607
31	w21608
<g/>
.
März	w21610
d	w21611
<g/>
.
J	w21613
<g/>
.
früh	w21615
um	w21616
9	w21617
Uhr	w21618
entweder	w21619
selbst	w21620
<g/>
.
oder	w21622
durch	w21623
die	w21624
mit	w21625
gehöriger	w21626
Vollmacht	w21627
ver=sehene	w21628
<g/>
=
Abgeordnete	w21630
bey	w21631
der	w21632
Verlassenschafts=verhandlung	w21633
<g/>
=
in	w21635
der	w21636
hiesigen	w21637
Herrschaftskanz=ley	w21638
<g/>
=
sogewiß	w21640
zu	w21641
erscheinen	w21642
<g/>
,
als	w21644
widrigens	w21645
sel=be	w21646
<g/>
=
nicht	w21648
mehr	w21649
gehöret	w21650
<g/>
,
und	w21652
die	w21653
Verlassen=schaft	w21654
<g/>
=
ohne	w21656
weiters	w21657
den	w21658
Testaterben	w21659
übergeben	w21660
werden	w21661
würde	w21662
<g/>
.
</p>
<head id="hl106">
Convoc	w21664
<g/>
.
Erben	w21666
und	w21667
Gläubiger	w21668
nachbenann=ter	w21669
<g/>
=
Jndividuen	w21671
<g/>
.
</head>
<p id="p290">
Von	w21673
dem	w21674
in	w21675
den	w21676
Königreichen	w21677
Gallizien	w21678
und	w21679
Lodomerien	w21680
aufgestellten	w21681
k	w21682
<g/>
.
k	w21684
<g/>
.
Jud	w21686
<g/>
.
Dei	w21688
<g/>
.
Mil	w21690
<g/>
.
Mix	w21692
<g/>
.
wird	w21694
anmit	w21695
bekannt	w21696
gemacht	w21697
<g/>
:
Es	w21699
seyen	w21700
nachfolgende	w21701
Jndividuen	w21702
<g/>
,
als	w21704
Georg	w21705
Heil	w21706
<g/>
,
gem	w21708
<g/>
.
Verpflegsbäck	w21710
von	w21711
Eisenheim	w21712
aus	w21713
Franken	w21714
ge=bürtig	w21715
<g/>
=
<g/>
,
den	w21718
28	w21719
<g/>
.
Oktober	w21721
1789	w21722
mit	w21723
einer	w21724
Ver=lassenschaft	w21725
<g/>
=
von	w21727
4	w21728
fl	w21729
<g/>
.
51	w21731
kr	w21732
<g/>
.
<g/>
,
Georg	w21735
Grabinski	w21736
<g/>
,
gem	w21738
<g/>
.
Verpflegsbäck	w21740
von	w21741
Wojakuoka	w21742
in	w21743
Galizien	w21744
gebürtig	w21745
<g/>
,
den	w21747
9	w21748
<g/>
.
Oktober	w21750
1790	w21751
mit	w21752
1	w21753
fl	w21754
<g/>
.
37	w21756
2	w21757
<g/>
/
8	w21759
kr	w21760
<g/>
.
<g/>
,
Georg	w21763
Lorenz	w21764
<g/>
,
patental	w21766
Jnvalid	w21767
von	w21768
Straubingen	w21769
aus	w21770
Bayern	w21771
gebürtig	w21772
<g/>
,
den	w21774
5	w21775
<g/>
.
Au=gust	w21777
<g/>
=
1791	w21779
mit	w21780
31	w21781
fl	w21782
<g/>
.
10	w21784
kr	w21785
<g/>
.
<g/>
;
Johann	w21788
Karls	w21789
<g/>
,
gem	w21791
<g/>
.
Verpflegsbäck	w21793
im	w21794
März	w21795
1790	w21796
mit	w21797
1	w21798
fl	w21799
<g/>
.
52	w21801
kr	w21802
<g/>
.
in	w21804
verschiedenen	w21805
Spitälern	w21806
led	w21807
<g/>
.
St	w21809
<g/>
.
ohne	w21811
Testament	w21812
verstorben	w21813
<g/>
.
Um	w21815
nun	w21816
mit	w21817
diesen	w21818
Ver=lassenschaften	w21819
<g/>
=
der	w21821
Vorschrift	w21822
nach	w21823
vorzugehen	w21824
<g/>
,
werden	w21826
jene	w21827
<g/>
,
welche	w21829
hieran	w21830
einige	w21831
Ansprüche	w21832
haben	w21833
<g/>
,
oder	w21835
zu	w21836
haben	w21837
vermeinen	w21838
<g/>
,
hiemit	w21840
auf=gefodert	w21841
<g/>
=
<g/>
,
ihre	w21844
Ansprüche	w21845
binnen	w21846
1	w21847
Jahr	w21848
<g/>
,
das	w21850
ist	w21851
bis	w21852
21	w21853
<g/>
.
Okt	w21855
<g/>
.
1792	w21857
bey	w21858
diesem	w21859
Jud	w21860
<g/>
.
Del	w21862
<g/>
.
Mil	w21864
<g/>
.
Mix	w21866
<g/>
.
zu	w21868
Lemberg	w21869
entweder	w21870
selbst	w21871
persön=lich	w21872
<g/>
=
oder	w21874
mittelst	w21875
Bevollmächtigten	w21876
um	w21877
so	w21878
ge=wisser	w21879
<g/>
=
anzumelden	w21881
<g/>
,
und	w21883
geltend	w21884
zu	w21885
machen	w21886
<g/>
,
als	w21888
widrigens	w21889
das	w21890
Verlassenschaftsabhandlungsge=schäft	w21891
<g/>
=
zwischen	w21893
den	w21894
Erscheinenden	w21895
der	w21896
Ordnung	w21897
nach	w21898
ausgemacht	w21899
<g/>
,
und	w21901
jenen	w21902
aus	w21903
den	w21904
sich	w21905
An=meldenden	w21906
<g/>
=
eingeantwortet	w21908
werden	w21909
würde	w21910
<g/>
,
de=nen	w21912
<g/>
=
es	w21914
nach	w21915
dem	w21916
Gesetze	w21917
gebühret	w21918
<g/>
.
Lemberg	w21920
den	w21921
21	w21922
<g/>
.
Oktober	w21924
1791	w21925
<g/>
.
</p>
<head id="hl107">
Convoc	w21927
<g/>
.
Erben	w21929
und	w21930
Gläubiger	w21931
nachfolgen=der	w21932
<g/>
=
Jndividuen	w21934
<g/>
.
</head>
<p id="p291">
Von	w21936
dem	w21937
k	w21938
<g/>
.
k	w21940
<g/>
.
im	w21942
Großfürstenthum	w21943
Sie=benbürgen	w21944
<g/>
=
aufgestellten	w21946
Jud	w21947
<g/>
.
Del	w21949
<g/>
.
Mil	w21951
<g/>
.
wird	w21953
hiemit	w21954
bekannt	w21955
gemacht	w21956
<g/>
:
Es	w21958
seyen	w21959
nachfolgen=de	w21960
<g/>
=
Jndividuen	w21962
<g/>
,
als	w21964
der	w21965
Unter	w21966
Böros	w21967
Alexan=der	w21968
<g/>
=
Bajoschi	w21970
<g/>
,
die	w21972
Militärverpflegsbäcken	w21973
<g/>
,
Jo=hann	w21975
<g/>
=
Mayer	w21977
<g/>
,
Andreas	w21979
Mayer	w21980
<g/>
,
Johann	w21982
Kla=veck	w21983
<g/>
=
<g/>
,
Jakob	w21986
Christ	w21987
<g/>
,
Johann	w21989
Schmied	w21990
<g/>
,
Georg	w21992
Jstvan	w21993
<g/>
,
Johann	w21995
Werlein	w21996
<g/>
,
Georg	w21998
Gräger	w21999
<g/>
,
Georg	w22001
Hossu	w22002
<g/>
,
Joseph	w22004
Zwittelmayer	w22005
<g/>
,
und	w22007
Chri Christian	w22008
<g/>
=
</p>
<p id="p292">
stian	w22010
Boßler	w22011
mit	w22012
Tod	w22013
abgegangen	w22014
<g/>
.
Um	w22016
nun	w22017
mit	w22018
deren	w22019
Verlassenschaftsabhandlungen	w22020
sicher	w22021
vorgehen	w22022
zu	w22023
können	w22024
<g/>
,
hat	w22026
man	w22027
zu	w22028
Ausfindig=machung	w22029
<g/>
=
der	w22031
etwa	w22032
vorhandenen	w22033
Schulden	w22034
<g/>
,
oder	w22036
Erbsinteressenten	w22037
der	w22038
vorbenannten	w22039
verstorbe=nen	w22040
<g/>
=
Jndividuen	w22042
die	w22043
gewöhnliche	w22044
Convocations=edikte	w22045
<g/>
=
auszufertigen	w22047
befunden	w22048
<g/>
;
daher	w22050
wird	w22051
je=dermann	w22052
<g/>
=
<g/>
,
der	w22055
an	w22056
vorbemeldter	w22057
Jndividuen	w22058
Ver=lassenschaften	w22059
<g/>
=
<g/>
,
Schulden	w22062
<g/>
=
oder	w22064
Erbschaftshal=ber	w22065
<g/>
=
Ansprüche	w22067
und	w22068
Forderungen	w22069
hat	w22070
<g/>
,
oder	w22072
zu	w22073
haben	w22074
vermeint	w22075
<g/>
,
binnen	w22077
1	w22078
Jahr	w22079
<g/>
,
6	w22081
Wochen	w22082
<g/>
,
3	w22084
Tägen	w22085
<g/>
,
mithin	w22087
bis	w22088
zum	w22089
26	w22090
<g/>
.
Hornung	w22092
1793	w22093
in	w22094
der	w22095
Jud	w22096
<g/>
.
Del	w22098
<g/>
.
Kanzley	w22100
alsogewiß	w22101
zu	w22102
erschei=nen	w22103
<g/>
=
<g/>
,
und	w22106
ihre	w22107
etwa	w22108
habende	w22109
Sprüche	w22110
und	w22111
For=derungen	w22112
<g/>
=
behörig	w22114
zu	w22115
liquidiren	w22116
haben	w22117
<g/>
,
wie	w22119
im	w22120
widrigen	w22121
<g/>
,
was	w22123
Rechtens	w22124
ist	w22125
<g/>
,
vorgekehret	w22127
<g/>
,
und	w22129
vorbemeldte	w22130
Verlassenschaften	w22131
<g/>
,
wenn	w22133
hiezu	w22134
bis	w22135
auf	w22136
die	w22137
bestimmte	w22138
Zeit	w22139
sich	w22140
niemand	w22141
legitimi=ret	w22142
<g/>
=
<g/>
,
als	w22145
erblos	w22146
dem	w22147
Jnvalideninstitut	w22148
werden	w22149
überantwortet	w22150
werden	w22151
<g/>
.
Auch	w22153
befindet	w22154
sich	w22155
an=noch	w22156
<g/>
=
aus	w22158
der	w22159
Major	w22160
Rozanischen	w22161
Crida	w22162
für	w22163
des=selben	w22164
<g/>
=
Dienstmagd	w22166
<g/>
,
Luca	w22168
Floria	w22169
<g/>
,
ein	w22171
Liedlohns=betrag	w22172
<g/>
=
von	w22174
4	w22175
fl	w22176
<g/>
.
48	w22178
kr	w22179
<g/>
.
<g/>
,
und	w22182
aus	w22183
der	w22184
Verpflegs=bäckenmeister	w22185
<g/>
=
Redlischen	w22187
Verlassenschaft	w22188
für	w22189
den	w22190
bürgerl	w22191
<g/>
.
Bäckenmeister	w22193
Zinck	w22194
ein	w22195
Legat	w22196
von	w22197
25	w22198
fl	w22199
<g/>
.
allhier	w22201
depositirt	w22202
<g/>
,
weswegen	w22204
auch	w22205
diese	w22206
<g/>
,
da	w22208
ihr	w22209
Aufenthalt	w22210
hier	w22211
gänzlich	w22212
unbekannt	w22213
ist	w22214
<g/>
,
anmit	w22216
vorgeladen	w22217
werden	w22218
<g/>
,
damit	w22220
sie	w22221
sich	w22222
solcher	w22223
ih=nen	w22224
<g/>
=
zuständigen	w22226
Beträgen	w22227
halber	w22228
hier	w22229
melden	w22230
<g/>
,
hierzu	w22232
legitimiren	w22233
<g/>
,
und	w22235
selbe	w22236
sonach	w22237
an	w22238
sich	w22239
em=pfangen	w22240
<g/>
=
<g/>
.
Herrmannstadt	w22243
den	w22244
9	w22245
<g/>
.
Jäner	w22247
1792	w22248
<g/>
.
</p>
<head id="hl108">
Convoc	w22250
Erben	w22251
und	w22252
Gläubiger	w22253
nachbenann=ter	w22254
<g/>
=
Jndividuen	w22256
<g/>
.
</head>
<p id="p293">
Von	w22258
Seite	w22259
des	w22260
k	w22261
<g/>
.
k	w22263
<g/>
.
Slavonisch	w22265
<g/>
=
Syrmi=schen	w22267
<g/>
=
Jud	w22269
<g/>
.
Del	w22271
<g/>
.
in	w22273
Mil	w22274
<g/>
.
wird	w22276
andurch	w22277
bekannt	w22278
gemacht	w22279
<g/>
:
Es	w22281
seyen	w22282
einige	w22283
bey	w22284
der	w22285
reducirten	w22286
Kriegsflotte	w22287
gestandene	w22288
Jndividuen	w22289
<g/>
,
und	w22291
zwar	w22292
<g/>
:
der	w22294
unobligate	w22295
Fourier	w22296
<g/>
,
Leopold	w22298
Vital	w22299
<g/>
,
von	w22301
Wien	w22302
aus	w22303
Niederösterreich	w22304
gebürtig	w22305
<g/>
,
den	w22307
31	w22308
<g/>
.
Dezemb	w22310
<g/>
.
1789	w22312
<g/>
;
der	w22314
Matrosenkoch	w22315
<g/>
,
Joseph	w22317
Re=liaz	w22318
<g/>
=
<g/>
,
von	w22321
Fiume	w22322
aus	w22323
Jtalien	w22324
gebürtig	w22325
<g/>
,
den	w22327
2	w22328
<g/>
.
April	w22330
1790	w22331
<g/>
;
der	w22333
Matrosen	w22334
<g/>
,
Christian	w22336
Bulk	w22337
<g/>
,
von	w22339
Osnabrück	w22340
aus	w22341
dem	w22342
Westphälischen	w22343
gebür=tig	w22344
<g/>
=
<g/>
,
den	w22347
27	w22348
<g/>
.
Dezemb	w22350
<g/>
.
1789	w22352
<g/>
;
der	w22354
Zimmermei=ster	w22355
<g/>
=
<g/>
,
Mathias	w22358
Pauletich	w22359
<g/>
,
von	w22361
Fiume	w22362
gebür=tig	w22363
<g/>
=
<g/>
,
den	w22366
11	w22367
<g/>
.
März	w22369
1790	w22370
<g/>
;
der	w22372
Matros	w22373
<g/>
,
Jakob	w22375
Marcoliny	w22376
<g/>
,
von	w22378
Woloßka	w22379
unweit	w22380
Fiume	w22381
ge=bürtig	w22382
<g/>
=
<g/>
,
den	w22385
27	w22386
<g/>
.
August	w22388
1790	w22389
<g/>
;
der	w22391
Matros	w22392
<g/>
,
Anton	w22394
Menacich	w22395
<g/>
,
von	w22397
Porto	w22398
Ree	w22399
gebürtig	w22400
<g/>
,
den	w22402
12	w22403
<g/>
.
August	w22405
1790	w22406
der	w22407
Matros	w22408
<g/>
,
Georg	w22410
Hyacinto	w22411
<g/>
,
von	w22413
Fiume	w22414
gebürtig	w22415
<g/>
,
den	w22417
19	w22418
<g/>
.
Febr	w22420
<g/>
.
1790	w22422
<g/>
;
der	w22424
Fortifikationsrechnungsadutant	w22425
<g/>
,
Jo=seph	w22427
<g/>
=
Zuckerhuth	w22429
<g/>
,
von	w22431
Linz	w22432
in	w22433
Oesterreich	w22434
ob	w22435
der	w22436
Ens	w22437
gebürtig	w22438
<g/>
,
im	w22440
Jahr	w22441
1784	w22442
<g/>
,
und	w22444
der	w22445
gemei=ne	w22446
<g/>
=
Verpflegsbäck	w22448
<g/>
,
Mathias	w22450
Kulhavi	w22451
<g/>
,
von	w22453
Qu Qudisevo	w22454
<g/>
=
</p>
<p id="p294">
disevo	w22457
als	w22458
Böhmen	w22459
gebürtig	w22460
<g/>
,
den	w22462
25	w22463
<g/>
.
Novemb	w22465
<g/>
.
des	w22467
jüngst	w22468
verflossenen	w22469
Jahrs	w22470
ohne	w22471
Testament	w22472
verstorben	w22473
<g/>
,
wovon	w22475
1	w22476
<g/>
)
19	w22478
fl	w22479
<g/>
.
19	w22481
kr	w22482
<g/>
.
2	w22484
<g/>
)
25	w22486
fl	w22487
<g/>
.
40	w22489
kr	w22490
<g/>
.
3	w22492
<g/>
)
38	w22494
fl	w22495
<g/>
.
52	w22497
kr	w22498
<g/>
.
4	w22500
<g/>
)
28	w22502
fl	w22503
<g/>
.
2	w22505
kr	w22506
<g/>
.
5	w22508
<g/>
)
23	w22510
fl	w22511
<g/>
.
44	w22513
kr	w22514
<g/>
.
6	w22516
<g/>
)
61	w22518
fl	w22519
<g/>
.
3	w22521
1	w22522
<g/>
/
2	w22524
kr	w22525
<g/>
.
7	w22527
<g/>
)
25	w22529
fl	w22530
<g/>
.
4	w22532
kr	w22533
<g/>
.
8	w22535
<g/>
)
7	w22537
fl	w22538
<g/>
.
48	w22540
3	w22541
<g/>
/
4	w22543
kr	w22544
<g/>
.
9	w22546
<g/>
)
5	w22548
fl	w22549
<g/>
.
31	w22551
1	w22552
<g/>
/
3	w22554
kr	w22555
<g/>
.
hinterlassen	w22557
<g/>
.
Da	w22559
nun	w22560
zur	w22561
Ausfindigmachung	w22562
der	w22563
Jntestat=erben	w22564
<g/>
=
<g/>
,
oder	w22567
der	w22568
allenfälligen	w22569
Gläubiger	w22570
das	w22571
ge=genwärtige	w22572
<g/>
=
Convocationsedikt	w22574
auszufertigen	w22575
be=funden	w22576
<g/>
=
worden	w22578
<g/>
;
als	w22580
wird	w22581
jedermann	w22582
<g/>
,
der	w22584
an	w22585
diese	w22586
Verlassenschaftsmassen	w22587
Erbschafts	w22588
<g/>
=
oder	w22590
Schuldenhalber	w22591
Ansprüche	w22592
zu	w22593
stellen	w22594
vermei=net	w22595
<g/>
=
<g/>
,
bis	w22598
15	w22599
<g/>
.
Jäner	w22601
1793	w22602
bey	w22603
diesem	w22604
Jud	w22605
<g/>
.
Del	w22607
<g/>
.
Mil	w22609
<g/>
.
entweder	w22611
persönlich	w22612
<g/>
,
oder	w22614
durch	w22615
Gewalt=träger	w22616
<g/>
=
zur	w22618
Anmeldung	w22619
<g/>
,
Docir	w22621
<g/>
=
und	w22623
Liquidirung	w22624
seines	w22625
Anspruches	w22626
und	w22627
Forderung	w22628
alsogewiß	w22629
zu	w22630
erscheinen	w22631
haben	w22632
<g/>
,
wie	w22634
im	w22635
widrigen	w22636
nach	w22637
Ver=lauf	w22638
<g/>
=
vorbestimmten	w22640
Zeitfrist	w22641
diese	w22642
Verlassen=schaftsmassen	w22643
<g/>
=
nach	w22645
gepflogener	w22646
Abhandlung	w22647
den	w22648
fundo	w22649
Invalidorum	w22650
übergeben	w22651
werden	w22652
würden	w22653
<g/>
.
Peterwardein	w22655
den	w22656
16	w22657
<g/>
.
Jäner	w22659
1792	w22660
<g/>
.
</p>
<head id="hl109">
Citat	w22662
<g/>
.
David	w22664
Beermann	w22665
<g/>
.
</head>
<p id="p295">
Von	w22667
dem	w22668
Magistrate	w22669
der	w22670
freyen	w22671
Handels=stadt	w22672
<g/>
=
Brody	w22674
in	w22675
Gallizien	w22676
wird	w22677
der	w22678
nach	w22679
Hin=terlassung	w22680
<g/>
=
einer	w22682
beträchtlichen	w22683
Schuldenlast	w22684
den	w22685
15	w22686
<g/>
.
Dezemb	w22688
<g/>
.
a	w22690
<g/>
.
c	w22692
<g/>
.
von	w22694
Brody	w22695
flüchtig	w22696
gewor=dene	w22697
<g/>
=
Handelsjude	w22699
<g/>
,
David	w22701
Beermann	w22702
<g/>
,
hiemit	w22704
ediktaliter	w22705
auf	w22706
90	w22707
Täge	w22708
<g/>
,
nemlich	w22710
bis	w22711
zum	w22712
18	w22713
<g/>
.
März	w22715
1792	w22716
dergestalt	w22717
vorgerufen	w22718
<g/>
,
daß	w22720
wenn	w22721
selber	w22722
in	w22723
diesem	w22724
Termin	w22725
in	w22726
Person	w22727
nicht	w22728
erschei=nen	w22729
<g/>
=
<g/>
,
oder	w22732
sein	w22733
Ausbleiben	w22734
nicht	w22735
gehörig	w22736
recht=fertigen	w22737
<g/>
=
wird	w22739
<g/>
,
wider	w22741
ihn	w22742
der	w22743
peinliche	w22744
Prozeß	w22745
angestrenget	w22746
werden	w22747
soll	w22748
<g/>
.
Brody	w22750
den	w22751
17	w22752
<g/>
.
De=zember	w22754
<g/>
=
1791	w22756
<g/>
.
</p>
<head id="hl110">
Citat	w22758
<g/>
.
Johann	w22760
Augustin	w22761
Riedel	w22762
<g/>
.
</head>
<p id="p296">
Johann	w22764
Augustin	w22765
Riedel	w22766
<g/>
,
ein	w22768
Sohn	w22769
des	w22770
ver=storbenen	w22771
<g/>
=
hiesigen	w22773
Burgers	w22774
und	w22775
Bierbrauer=meisters	w22776
<g/>
=
<g/>
,
Johann	w22779
Leonhard	w22780
Riedel	w22781
<g/>
,
ist	w22783
bey	w22784
dem	w22785
k	w22786
<g/>
.
k	w22788
<g/>
.
Fürst	w22790
Anton	w22791
Esterhazischen	w22792
wohll	w22793
<g/>
.
Jn=fanterieregiment	w22795
<g/>
=
unter	w22797
der	w22798
ersten	w22799
Majorskom=pagnie	w22800
<g/>
=
als	w22802
Gemeiner	w22803
gestanden	w22804
<g/>
,
und	w22806
am	w22807
25	w22808
<g/>
.
Hornung	w22810
1789	w22811
in	w22812
das	w22813
Feldspital	w22814
zu	w22815
Belegesh	w22816
in	w22817
Sirmien	w22818
abgeschickt	w22819
worden	w22820
<g/>
,
seit	w22822
welcher	w22823
Zeit	w22824
keine	w22825
sichere	w22826
Nachricht	w22827
von	w22828
dessen	w22829
Aufent=halt	w22830
<g/>
=
<g/>
,
Leben	w22833
oder	w22834
Tod	w22835
zu	w22836
erlangen	w22837
gewesen	w22838
ist	w22839
<g/>
.
Nachdem	w22841
nun	w22842
auf	w22843
erfolgtes	w22844
Absterben	w22845
dessen	w22846
Muter	w22847
<g/>
,
Maria	w22849
Catharina	w22850
Riedlin	w22851
<g/>
,
demselben	w22853
eine	w22854
Erbschaft	w22855
von	w22856
3037	w22857
fl	w22858
<g/>
.
Fränk	w22860
<g/>
.
angefallen	w22862
ist	w22863
<g/>
,
als	w22865
wird	w22866
ihm	w22867
Johann	w22868
Augustin	w22869
Riedel	w22870
<g/>
,
oder	w22872
dessen	w22873
allenfalls	w22874
ehel	w22875
<g/>
.
Leibeserben	w22877
<g/>
,
solches	w22879
hierdurch	w22880
bekannt	w22881
gemacht	w22882
<g/>
,
damit	w22884
er	w22885
oder	w22886
die=selbe	w22887
<g/>
=
<g/>
,
und	w22890
zwar	w22891
letztere	w22892
unter	w22893
Beybringung	w22894
ge=nuglicher	w22895
<g/>
=
Legitimation	w22897
sich	w22898
in	w22899
Person	w22900
<g/>
,
oder	w22902
durch	w22903
gerichtl	w22904
<g/>
.
beurkundete	w22906
Bevollmächtigte	w22907
die	w22908
</p>
<p id="p297">
Erbschaft	w22909
in	w22910
Empfang	w22911
nehmen	w22912
können	w22913
<g/>
,
bis	w22915
zu	w22916
welchem	w22917
Erfolg	w22918
solche	w22919
<g/>
,
der	w22921
mütterl	w22922
<g/>
.
Verordnung	w22924
gemäß	w22925
an	w22926
die	w22927
Ehemänner	w22928
des	w22929
abwesenden	w22930
bee=den	w22931
<g/>
=
Schwestern	w22933
dahier	w22934
inzwischen	w22935
zur	w22936
Verwal=tung	w22937
<g/>
=
übergeben	w22939
worden	w22940
ist	w22941
<g/>
.
Sign	w22943
<g/>
.
Windsheim	w22945
im	w22946
Fränkischen	w22947
Kreis	w22948
den	w22949
1	w22950
<g/>
.
Dezemb	w22952
<g/>
.
1791	w22954
<g/>
.
</p>
