<doc id="edoc_wd_1777-06-07" attrs="word" year="1777" month="06" day="07" corpus="1">
<head id="hl1">
Madrid	w42
<g/>
=
darauf	w14369
<g/>
,
entweder	w14371
selbst	w14372
<g/>
,
oder	w14374
per	w14375
Mandatarios	w14376
des	w14377
Morgens	w14378
um	w14379
10	w14380
Uhr	w14381
in	w14382
da=sigem	w14383
<g/>
=
Niedergerichte	w14385
erscheinen	w14386
<g/>
,
ihre	w14388
Foderun=gen	w14389
<g/>
=
daselbst	w14391
profitiren	w14392
<g/>
,
und	w14394
zugleich	w14395
<g/>
,
ob	w14397
<g/>
,
und	w14399
wie	w14400
dieserhalb	w14401
etwa	w14402
annoch	w14403
Lis	w14404
pendens	w14405
sey	w14406
<g/>
,
gehörig	w14408
anzeigen	w14409
<g/>
,
und	w14411
demnächsten	w14412
Bescheides	w14413
gewärtigen	w14414
sollen	w14415
<g/>
,
mit	w14417
der	w14418
Verwarnung	w14419
<g/>
,
daß	w14421
auf	w14422
ihr	w14423
abermaliges	w14424
Nichterscheinen	w14425
<g/>
,
sie	w14427
nicht	w14428
mehr	w14429
gehöret	w14430
<g/>
,
sondern	w14432
präkludiret	w14433
<g/>
,
und	w14435
ihnen	w14436
alsdann	w14437
ein	w14438
ewiges	w14439
Stillschweigen	w14440
ohnfehlbar	w14441
<g/>
,
auferleget	w14443
werden	w14444
würde	w14445
<g/>
.
Wien	w14447
den	w14448
6	w14449
<g/>
.
May	w14451
1777	w14452
<g/>
.
</p>
<head id="hl27">
Obersthofmarschall	w14454
ꝛc	w14455
<g/>
.
</head>
<p id="p113">
Geben	w14457
mit	w14458
gegenwärtigen	w14459
Edikt	w14460
all	w14461
denjeni=gen	w14462
<g/>
=
<g/>
,
welche	w14465
an	w14466
des	w14467
abgelebten	w14468
Jakob	w14469
Templ	w14470
<g/>
,
gewesten	w14472
Bedienten	w14473
<g/>
,
Verlassenschaft	w14475
jure	w14476
cre crediti	w14477
<g/>
=
diti	w14479
<g/>
,
aut	w14481
alio	w14482
quocunque	w14483
demum	w14484
titulo	w14485
eini=ge	w14486
<g/>
=
Sprüche	w14488
oder	w14489
Foderungen	w14490
haben	w14491
<g/>
,
oder	w14493
zu	w14494
haben	w14495
vermeinen	w14496
<g/>
,
zu	w14498
vernehmen	w14499
<g/>
:
Es	w14501
habe	w14502
der	w14503
gerichtl	w14504
<g/>
.
verordnet	w14506
Jakob	w14507
Templische	w14508
Verlassen=schaftskurator	w14509
<g/>
=
<g/>
,
Joh	w14512
<g/>
.
Christoph	w14514
Kuefner	w14515
<g/>
,
ge=horsamst	w14517
<g/>
=
gebeten	w14519
<g/>
,
womit	w14521
zu	w14522
Ausfindigmachung	w14523
sowohl	w14524
des	w14525
Jakob	w14526
Tempel	w14527
nächsten	w14528
Anverwand=ten	w14529
<g/>
=
<g/>
,
als	w14532
dessen	w14533
etwaigen	w14534
Æris	w14535
alieni	w14536
<g/>
,
folglich	w14538
zu	w14539
sicherer	w14540
Abhandlung	w14541
dessen	w14542
Verlassenschaft	w14543
die	w14544
gewöhnlichen	w14545
Convocationsedikta	w14546
ausgeferti=get	w14547
<g/>
=
<g/>
,
und	w14550
hiedurch	w14551
die	w14552
sämtlich	w14553
Jakob	w14554
Templi=sche	w14555
<g/>
=
Anverwandte	w14557
<g/>
,
wie	w14559
auch	w14560
diesfällige	w14561
Gläu=biger	w14562
<g/>
=
zu	w14564
Anmeld	w14565
<g/>
=
und	w14567
Liquidirung	w14568
ihrer	w14569
Fode=rungen	w14570
<g/>
=
einberufen	w14572
werden	w14573
möchten	w14574
<g/>
.
Wann	w14576
wir	w14577
nun	w14578
in	w14579
dieses	w14580
Begehren	w14581
gewilligt	w14582
<g/>
,
und	w14584
der	w14585
12	w14586
<g/>
.
Juli	w14588
d	w14589
<g/>
.
J	w14591
<g/>
.
nachmittag	w14593
um	w14594
4	w14595
Uhr	w14596
zur	w14597
Convoca=tionstagsatzung	w14598
<g/>
=
für	w14600
den	w14601
erst	w14602
<g/>
=
andert	w14604
<g/>
=
und	w14606
dritt=auch	w14607
<g/>
=
letzten	w14609
Termin	w14610
angeordnet	w14611
worden	w14612
<g/>
;
Sol=chemnach	w14614
<g/>
=
werden	w14616
all	w14617
und	w14618
jede	w14619
<g/>
,
welche	w14621
an	w14622
ge=dachten	w14623
<g/>
=
Jakob	w14625
Templ	w14626
<g/>
,
gewesten	w14628
von	w14629
Gersten=brandischen	w14630
<g/>
=
Bedienten	w14632
<g/>
,
anverwandt	w14634
<g/>
,
oder	w14636
an	w14637
desselben	w14638
Verlassenschaft	w14639
einige	w14640
Sprüche	w14641
haben	w14642
<g/>
,
oder	w14644
zu	w14645
haben	w14646
vermeinen	w14647
<g/>
,
an	w14649
obbestimten	w14650
Tag	w14651
</p>
<p id="p114">
und	w14652
Stund	w14653
vor	w14654
der	w14655
Amtskanzley	w14656
in	w14657
dem	w14658
k	w14659
<g/>
.
k	w14661
<g/>
.
neuen	w14663
Hofgebäude	w14664
<g/>
,
nächst	w14666
der	w14667
k	w14668
<g/>
.
k	w14670
<g/>
.
Bibliothek	w14672
<g/>
,
im	w14674
2ten	w14675
Stock	w14676
<g/>
,
entweder	w14678
persönlich	w14679
<g/>
,
oder	w14681
durch	w14682
genugsame	w14683
Gewaltträger	w14684
<g/>
,
alsogewiß	w14686
erscheinen	w14687
<g/>
,
daselbst	w14689
ihre	w14690
Anverwandtschaft	w14691
erweisen	w14692
<g/>
,
und	w14694
ihre	w14695
habende	w14696
Foderungen	w14697
<g/>
,
auch	w14699
mittelst	w14700
Bey=bringung	w14701
<g/>
=
behöriger	w14703
Dokumenten	w14704
zu	w14705
liquidiren	w14706
haben	w14707
<g/>
,
wie	w14709
im	w14710
widrigen	w14711
die	w14712
vorhandene	w14713
Ver=lassenschaft	w14714
<g/>
=
den	w14716
sich	w14717
anmeldenten	w14718
Erben	w14719
mit	w14720
Vor=theil	w14721
<g/>
=
und	w14723
Last	w14724
eingeantwortet	w14725
<g/>
,
oder	w14727
aber	w14728
<g/>
,
falls	w14730
wegen	w14731
des	w14732
sich	w14733
etwa	w14734
äussernden	w14735
Schuldenlastes	w14736
kein	w14737
Erbschaftsvermögen	w14738
übrig	w14739
bliebe	w14740
<g/>
,
die	w14742
sich	w14743
hervorthuende	w14744
Gläubiger	w14745
nach	w14746
Zulänglichkeit	w14747
der	w14748
Massägelder	w14749
mit	w14750
ihren	w14751
Foderungen	w14752
gegen	w14753
vor=läufiger	w14754
<g/>
=
Liquidirung	w14756
hindangefertiget	w14757
<g/>
,
die	w14759
aus=bleibende	w14760
<g/>
=
Creditores	w14762
aber	w14763
hievon	w14764
ausgeschlos=sen	w14765
<g/>
=
<g/>
,
und	w14768
ihnen	w14769
das	w14770
ewige	w14771
Stillschweigen	w14772
auf=erlegt	w14773
<g/>
=
<g/>
,
auch	w14776
ansonst	w14777
fürgekehret	w14778
werden	w14779
wur=de	w14780
<g/>
=
<g/>
,
was	w14783
Rechtens	w14784
ist	w14785
<g/>
.
</p>
<p id="p115">
Von	w14787
des	w14788
kais	w14789
<g/>
.
auch	w14791
k	w14792
<g/>
.
k	w14794
<g/>
.
adelichen	w14796
Arciern=leibgarde	w14797
<g/>
=
Auditoriatgerichts	w14799
wegen	w14800
<g/>
,
wird	w14802
hiemit	w14803
kund	w14804
gemacht	w14805
<g/>
:
es	w14807
sey	w14808
der	w14809
gewest	w14810
k	w14811
<g/>
.
k	w14813
<g/>
.
adelicher	w14815
Arciernleibgarde	w14816
<g/>
=
Second	w14818
<g/>
=
Wacht	w14820
<g/>
=
und	w14822
Ritt=meister	w14823
<g/>
=
Herr	w14825
Paul	w14826
Freyherr	w14827
von	w14828
Heydau	w14829
den	w14830
22	w14831
<g/>
.
May	w14833
d	w14834
<g/>
.
J	w14836
<g/>
.
testatus	w14838
verstorben	w14839
<g/>
,
und	w14841
habe	w14842
seine	w14843
3	w14844
minderjährige	w14845
Kinder	w14846
zu	w14847
Universaler=ben	w14848
<g/>
=
ernennt	w14850
und	w14851
eingesetzt	w14852
<g/>
,
wann	w14854
nun	w14855
aber	w14856
gedachtes	w14857
Auditoriatgericht	w14858
um	w14859
mit	w14860
der	w14861
Verlas=senschaftsabhandlung	w14862
<g/>
=
sicher	w14864
fürgehen	w14865
zu	w14866
können	w14867
<g/>
,
auf	w14869
Anlangen	w14870
des	w14871
gerichtlich	w14872
aufgestellten	w14873
Cu Curatoris	w14874
<g/>
=
ratoris	w14876
ad	w14877
actum	w14878
<g/>
,
eine	w14880
unmittelbare	w14881
Nothdurft	w14882
zu	w14883
seyn	w14884
befunden	w14885
hat	w14886
<g/>
,
alle	w14888
an	w14889
sothaner	w14890
Ver=lassenschaft	w14891
<g/>
=
etwa	w14893
Theilnehmende	w14894
sowohl	w14895
in	w14896
als	w14897
außer	w14898
Land	w14899
befindliche	w14900
Partheyen	w14901
durch	w14902
dieses	w14903
Edikt	w14904
zu	w14905
Anmeld	w14906
<g/>
=
und	w14908
Liquidirung	w14909
ihrer	w14910
ex	w14911
quacunque	w14912
causa	w14913
vel	w14914
titulo	w14915
habenden	w14916
Fode=rungen	w14917
<g/>
=
gerichtlich	w14919
einzuberuffen	w14920
und	w14921
vorzuladen	w14922
<g/>
,
zu	w14924
solchem	w14925
Ende	w14926
auf	w14927
den	w14928
16	w14929
<g/>
.
Juli	w14931
d	w14932
<g/>
.
J	w14934
<g/>
.
früh	w14936
um	w14937
9	w14938
Uhr	w14939
zur	w14940
gewöhnlichen	w14941
Convocationstag=satzung	w14942
<g/>
=
festgesetzt	w14944
hat	w14945
<g/>
;
Solchemnach	w14947
haben	w14948
all	w14949
und	w14950
jede	w14951
<g/>
,
welche	w14953
vorbesagtermassen	w14954
einige	w14955
Fo=derungen	w14956
<g/>
=
an	w14958
obbemeldten	w14959
Paul	w14960
Freyherr	w14961
von	w14962
Heydauischen	w14963
Verlassenschaft	w14964
haben	w14965
<g/>
,
oder	w14967
zu	w14968
ha=ben	w14969
<g/>
=
vermeinen	w14971
<g/>
,
an	w14973
obbestimmten	w14974
Tag	w14975
und	w14976
Stund	w14977
vor	w14978
den	w14979
erwehnten	w14980
Auditoriatgericht	w14981
in	w14982
der	w14983
obern	w14984
Breunerstrassen	w14985
im	w14986
Baron	w14987
Walterskirchischen	w14988
Haus	w14989
Nr	w14990
<g/>
.
1155	w14992
im	w14993
3ten	w14994
Stock	w14995
entweder	w14996
per=sönlich	w14997
<g/>
=
<g/>
,
oder	w15000
durch	w15001
genugsam	w15002
instruirte	w15003
bevoll=mächtigte	w15004
<g/>
=
Gewaltträger	w15006
alsogewiß	w15007
zu	w15008
erscheinen	w15009
<g/>
,
sich	w15011
behörig	w15012
zu	w15013
legitimiren	w15014
<g/>
,
und	w15016
ihre	w15017
Foderun=gen	w15018
<g/>
=
zu	w15020
liquidiren	w15021
<g/>
,
als	w15023
im	w15024
widrigen	w15025
die	w15026
Ab=handlung	w15027
<g/>
=
ohne	w15029
weiters	w15030
vorgenommen	w15031
<g/>
,
und	w15033
ex	w15034
officio	w15035
fürgekehret	w15036
werden	w15037
wurde	w15038
<g/>
,
was	w15040
Rech=tens	w15041
<g/>
=
ist	w15043
<g/>
.
</p>
<p id="p116">
Von	w15045
Gottes	w15046
Gnaden	w15047
wir	w15048
Karl	w15049
Wilh	w15050
<g/>
.
Fürst	w15052
zu	w15053
Nassau	w15054
<g/>
,
Graf	w15056
zu	w15057
Saarbrücken	w15058
und	w15059
Saar Saarwerden	w15060
<g/>
=
</p>
<p id="p117">
werden	w15062
<g/>
,
Herr	w15064
zu	w15065
Lahr	w15066
<g/>
,
Wiesbaden	w15068
und	w15069
Jb=stein	w15070
<g/>
=
ꝛc	w15072
<g/>
,
des	w15074
kön	w15075
<g/>
.
pohlnischen	w15077
weissen	w15078
Adlerordens	w15079
Ritter	w15080
ꝛc	w15081
<g/>
.
fügen	w15083
hierin	w15084
zu	w15085
wissen	w15086
<g/>
:
demnach	w15088
Jh=ro	w15089
<g/>
=
röm	w15091
<g/>
.
kais	w15093
<g/>
.
Majestät	w15095
<g/>
,
vermög	w15097
eines	w15098
unterm	w15099
13	w15100
<g/>
.
December	w15102
1775	w15103
<g/>
.
an	w15105
uns	w15106
erlassenen	w15107
aller=höchsten	w15108
<g/>
=
Rescripts	w15110
<g/>
,
allergerechtest	w15112
bewogen	w15113
wor=den	w15114
<g/>
=
<g/>
,
die	w15117
in	w15118
dem	w15119
gräfl	w15120
<g/>
.
Wartenbergischen	w15122
De=bitwesen	w15123
<g/>
=
vorhin	w15125
erkannte	w15126
kais	w15127
<g/>
.
Commißion	w15129
auf	w15130
uns	w15131
allergnädigst	w15132
zu	w15133
übertragen	w15134
<g/>
,
und	w15136
dann	w15137
Al=lerhöchstdieselben	w15138
<g/>
=
schon	w15140
vorher	w15141
allergnädigst	w15142
ver=ordnet	w15143
<g/>
=
haben	w15145
<g/>
,
daß	w15147
all	w15148
und	w15149
jede	w15150
Creditores	w15151
1	w15152
<g/>
)
des	w15154
Herrn	w15155
Erb	w15156
<g/>
=
modo	w15158
regierenden	w15159
Herrn	w15160
Gra=fens	w15161
<g/>
=
Fridrich	w15163
<g/>
,
2	w15165
<g/>
)
des	w15167
Herrn	w15168
Grafens	w15169
Ludwig	w15170
und	w15171
3	w15172
<g/>
)
des	w15174
Herrn	w15175
Grafens	w15176
Karl	w15177
<g/>
,
sämtlich	w15179
von	w15180
und	w15181
zu	w15182
Wartenberg	w15183
in	w15184
rechtsgebührender	w15185
Ord=nung	w15186
<g/>
=
convocirt	w15188
werden	w15189
sollen	w15190
<g/>
,
um	w15192
prævia praevia	w15193
liqui liquidatione	w15194
<g/>
=
datione	w15196
<g/>
&
classificatione	w15198
die	w15199
ersagten	w15200
Grafen	w15201
aus	w15202
der	w15203
Debitmasse	w15204
ihres	w15205
Herrn	w15206
Vaters	w15207
des	w15208
verstorbenen	w15209
Herrn	w15210
Grafens	w15211
Casimir	w15212
von	w15213
War=tenberg	w15214
<g/>
=
zukommende	w15216
Gelder	w15217
an	w15218
selbige	w15219
auszu=zahlen	w15220
<g/>
=
<g/>
,
die	w15223
hiebey	w15224
leer	w15225
ausfallende	w15226
<g/>
,
aber	w15228
ad	w15229
meliorem	w15230
Debitorum	w15231
fortunam	w15232
zu	w15233
verweisen	w15234
<g/>
;
als	w15236
heischen	w15237
und	w15238
laden	w15239
wir	w15240
zu	w15241
allergehorsam=ster	w15242
<g/>
=
Befolgung	w15244
dieses	w15245
allerhöchst	w15246
kais	w15247
<g/>
.
Auftrags	w15249
all	w15250
und	w15251
jede	w15252
<g/>
,
bekannt	w15254
und	w15255
unbekannte	w15256
Gläu=bigere	w15257
<g/>
=
<g/>
,
welche	w15260
einige	w15261
rechtmäßige	w15262
Schuldfode=rung	w15263
<g/>
=
und	w15265
Anspruch	w15266
zu	w15267
haben	w15268
vermeinen	w15269
1	w15270
<g/>
)
des	w15272
Herrn	w15273
Erb	w15274
<g/>
=
modo	w15276
regierenden	w15277
Herrn	w15278
Grafens	w15279
Fridrich	w15280
auf	w15281
den	w15282
28	w15283
<g/>
.
Juli	w15285
<g/>
,
2	w15287
<g/>
)
des	w15289
Herrn	w15290
Gra=fens	w15291
<g/>
=
Karl	w15293
auf	w15294
den	w15295
4	w15296
<g/>
.
August	w15298
<g/>
,
und	w15300
3	w15301
<g/>
)
des	w15303
Herrn	w15304
Grafens	w15305
Ludwig	w15306
auf	w15307
den	w15308
11	w15309
<g/>
.
August	w15311
d	w15312
<g/>
.
J	w15314
<g/>
.
nach	w15316
der	w15317
Reichsstadt	w15318
Worms	w15319
hiemit	w15320
Autorita Autoritatate	w15321
<g/>
=
tate	w15323
Cæsarea Caesarea	w15324
vor	w15325
<g/>
,
um	w15327
an	w15328
diesen	w15329
und	w15330
den	w15331
dar=auf	w15332
<g/>
=
folgenden	w15334
Tägen	w15335
vor	w15336
dem	w15337
zu	w15338
dieser	w15339
unserer	w15340
kais	w15341
<g/>
.
Commission	w15343
bevollmächtigten	w15344
Subdelegato	w15345
entweder	w15346
persönlich	w15347
<g/>
,
oder	w15349
durch	w15350
einen	w15351
genugsam	w15352
legitimirt	w15353
und	w15354
instruirten	w15355
Anwald	w15356
zu	w15357
erscheinen	w15358
<g/>
,
ihre	w15360
Foderungen	w15361
gebührend	w15362
anzuzeigen	w15363
und	w15364
zu	w15365
liquidiren	w15366
<g/>
,
sofort	w15368
ihre	w15369
weitere	w15370
Nothdurft	w15371
pun puncto	w15372
<g/>
=
cto	w15374
prioritatis	w15375
und	w15376
sonst	w15377
zu	w15378
verhandeln	w15379
<g/>
,
deme	w15381
vorgängig	w15382
aber	w15383
nach	w15384
abgefaßten	w15385
Claßifications=urtheil	w15386
<g/>
=
<g/>
,
weitern	w15389
Bescheid	w15390
zu	w15391
gewärtigen	w15392
<g/>
.
Wir	w15394
fügen	w15395
übrigens	w15396
dieser	w15397
unserer	w15398
offenen	w15399
Ladung	w15400
zugleich	w15401
die	w15402
rechtliche	w15403
und	w15404
ausdrückliche	w15405
Verwar=nung	w15406
<g/>
=
mit	w15408
an	w15409
<g/>
,
daß	w15411
welcher	w15412
von	w15413
besagten	w15414
Gläu=bigern	w15415
<g/>
=
<g/>
,
von	w15418
was	w15419
Beschaffenheit	w15420
derselbe	w15421
auch	w15422
immer	w15423
seyn	w15424
möge	w15425
<g/>
,
an	w15427
oben	w15428
anberaumten	w15429
Ter=min	w15430
<g/>
=
nicht	w15432
erscheinen	w15433
<g/>
,
noch	w15435
bey	w15436
dieser	w15437
niederge=setzten	w15438
<g/>
=
kais	w15440
<g/>
.
Commißion	w15442
vor	w15443
deren	w15444
Endigung	w15445
seine	w15446
habende	w15447
Foderung	w15448
anzeigen	w15449
<g/>
,
auch	w15451
das	w15452
Erfoderliche	w15453
dabey	w15454
verhandeln	w15455
würde	w15456
<g/>
,
derselbe	w15458
alsdann	w15459
gänzlich	w15460
damit	w15461
präkludiret	w15462
<g/>
,
und	w15464
nach=her	w15465
<g/>
=
nicht	w15467
weiter	w15468
gehört	w15469
werden	w15470
solle	w15471
<g/>
.
Gegeben	w15473
Bieberich	w15474
den	w15475
5	w15476
<g/>
.
May	w15478
1777	w15479
<g/>
.
</p>
<p id="p118">
Von	w15481
der	w15482
k	w15483
<g/>
.
k	w15485
<g/>
.
Zollgesällenadministration	w15487
in	w15488
Oesterreich	w15489
unter	w15490
und	w15491
ob	w15492
der	w15493
Enns	w15494
wegen	w15495
<g/>
,
dem	w15497
Juden	w15498
Lazarus	w15499
David	w15500
<g/>
,
von	w15502
Saßin	w15503
<g/>
,
hiemit	w15505
</p>
<p id="p119">
anzufügen	w15506
<g/>
:
derselbe	w15508
habe	w15509
sich	w15510
in	w15511
Ansehung	w15512
des	w15513
ihm	w15514
unterm	w15515
5	w15516
<g/>
.
vorigen	w15518
Monats	w15519
bey	w15520
dem	w15521
Zoll=amt	w15522
<g/>
=
zu	w15524
Drösing	w15525
wegen	w15526
unterlassener	w15527
Anmeldung	w15528
abgenommenen	w15529
1	w15530
Pf	w15531
<g/>
.
Safran	w15533
<g/>
,
im	w15535
Schätzungs=werth	w15536
<g/>
=
pr	w15538
<g/>
.
20	w15540
fl	w15541
<g/>
.
den	w15543
17	w15544
<g/>
.
Juli	w15546
d	w15547
<g/>
.
J	w15549
<g/>
.
früh	w15551
um	w15552
9	w15553
Uhr	w15554
<g/>
,
entweder	w15556
bey	w15557
erstgedachten	w15558
Zollamte	w15559
<g/>
,
von	w15561
welchem	w15562
er	w15563
<g/>
,
ohne	w15565
abgehört	w15566
worden	w15567
zu	w15568
seyn	w15569
<g/>
,
entlaufen	w15571
ist	w15572
<g/>
,
oder	w15574
bey	w15575
dem	w15576
k	w15577
<g/>
.
k	w15579
<g/>
.
Zollinspekto=ratamt	w15581
<g/>
=
zu	w15583
Zizersdorf	w15584
<g/>
,
oder	w15586
aber	w15587
bey	w15588
dieser	w15589
k	w15590
<g/>
.
k	w15592
<g/>
.
Zollgesällenadministration	w15594
<g/>
,
selbst	w15596
persönlich	w15597
<g/>
,
oder	w15599
durch	w15600
genugsam	w15601
Bevollmächtigte	w15602
zur	w15603
förm=lichen	w15604
<g/>
=
Abhörung	w15606
und	w15607
Beybringung	w15608
seiner	w15609
all=fälligen	w15610
<g/>
=
Behelfe	w15612
alsogewiß	w15613
anzumelden	w15614
<g/>
,
wie	w15616
im	w15617
widrigen	w15618
der	w15619
Safran	w15620
in	w15621
Contumaciam	w15622
in	w15623
Com Commissum	w15624
<g/>
=
missum	w15626
gesprochen	w15627
<g/>
,
den	w15629
Meistbietenden	w15630
veräus=sert	w15631
<g/>
=
<g/>
,
und	w15634
der	w15635
eingelöst	w15636
werdende	w15637
Betrag	w15638
kon=trabandmäßig	w15639
<g/>
=
vertheilt	w15641
und	w15642
verrechnet	w15643
<g/>
,
ihm	w15645
Ju=den	w15646
<g/>
=
aber	w15648
das	w15649
ewige	w15650
Stillschweigen	w15651
auferlegt	w15652
wer=den	w15653
<g/>
=
soll	w15655
<g/>
.
</p>
<p id="p120">
Von	w15657
der	w15658
kais	w15659
<g/>
.
königl	w15661
<g/>
.
Zollgefällen	w15663
<g/>
=
Admini=stration	w15665
<g/>
=
im	w15667
Erzherzogthum	w15668
Oesterreich	w15669
unter	w15670
und	w15671
ob	w15672
der	w15673
Enns	w15674
wegen	w15675
<g/>
,
wird	w15677
hiemit	w15678
jeder=mann	w15679
<g/>
=
<g/>
,
dem	w15682
daran	w15683
gelegen	w15684
<g/>
,
zu	w15686
wissen	w15687
gemacht	w15688
<g/>
:
Es	w15690
seyen	w15691
auf	w15692
einer	w15693
den	w15694
27ten	w15695
April	w15696
heurigen	w15697
Jahres	w15698
am	w15699
Mautposto	w15700
in	w15701
der	w15702
Rossau	w15703
ange=kommen	w15704
<g/>
=
<g/>
,
mit	w15707
Mischlingholz	w15708
beladen	w15709
gewesenen	w15710
Zille	w15711
des	w15712
Schiffmanns	w15713
von	w15714
Eberstorf	w15715
unweit	w15716
Pechling	w15717
<g/>
,
Michael	w15719
Fischels	w15720
14	w15721
Säcke	w15722
mit	w15723
1293	w15724
Pfund	w15725
Caccao	w15726
<g/>
,
und	w15728
1	w15729
Päckel	w15730
mit	w15731
Ho=senzeugen	w15732
<g/>
=
per	w15734
64	w15735
Ellen	w15736
<g/>
,
zusammen	w15738
in	w15739
Schä=tzungswerth	w15740
<g/>
=
823	w15742
fl	w15743
<g/>
.
48	w15745
kr	w15746
<g/>
.
unter	w15748
dem	w15749
Holz	w15750
und	w15751
Däcken	w15752
versteckt	w15753
gefunden	w15754
<g/>
,
sofort	w15756
wegen	w15757
dieser	w15758
Verbergung	w15759
<g/>
,
und	w15761
unterlassenen	w15762
Anmel=dung	w15763
<g/>
=
in	w15765
Beschlag	w15766
genommen	w15767
worden	w15768
<g/>
.
Da	w15770
nun	w15771
aber	w15772
der	w15773
Eigenthümer	w15774
dieses	w15775
Gutes	w15776
nicht	w15777
gehöret	w15778
worden	w15779
<g/>
,
auch	w15781
der	w15782
Zeit	w15783
legaliter	w15784
un=bekannt	w15785
<g/>
=
<g/>
,
dem	w15788
Aerario	w15789
aber	w15790
daran	w15791
gelegen	w15792
ist	w15793
<g/>
,
damit	w15795
die	w15796
Sache	w15797
in	w15798
Richtigkeit	w15799
gebracht	w15800
wer=de	w15801
<g/>
=
<g/>
;
so	w15804
wird	w15805
demselben	w15806
hiemit	w15807
aufgetragen	w15808
<g/>
,
daß	w15810
er	w15811
den	w15812
17ten	w15813
Julii	w15814
um	w15815
9	w15816
Uhr	w15817
bey	w15818
dieser	w15819
kais	w15820
<g/>
.
kön	w15822
<g/>
.
Zollgefällen	w15824
<g/>
=
Administration	w15826
entwe=der	w15827
<g/>
=
selbst	w15829
<g/>
,
oder	w15831
durch	w15832
genugsam	w15833
bevollmächtig=te	w15834
<g/>
=
Gewaltträger	w15836
alsogewiß	w15837
erscheinen	w15838
solle	w15839
<g/>
,
wie	w15841
im	w15842
widrigen	w15843
die	w15844
obbemeldte	w15845
Waaren	w15846
in	w15847
Contumaciam	w15848
in	w15849
Commissum	w15850
gesprochen	w15851
<g/>
,
so=dann	w15853
<g/>
=
denen	w15855
Meistbietenden	w15856
veräussert	w15857
<g/>
,
und	w15859
der	w15860
dafür	w15861
eingehende	w15862
Geldbetrag	w15863
Contraband=mäßig	w15864
<g/>
=
vertheilet	w15866
<g/>
,
und	w15868
verrechnet	w15869
<g/>
,
dem	w15871
Eigen=thümer	w15872
<g/>
=
aber	w15874
das	w15875
ewige	w15876
Stillschweigen	w15877
auf=erlegt	w15878
<g/>
=
werden	w15880
solle	w15881
<g/>
.
</p>
<p id="p121">
Von	w15883
dem	w15884
hochritterlichen	w15885
Maltheserordens	w15886
<g/>
=
Commendeamt	w15888
Lossen	w15889
werden	w15890
die	w15891
von	w15892
hiesiger	w15893
Commende	w15894
gebürtigen	w15895
<g/>
,
seit	w15897
mehr	w15898
als	w15899
10	w15900
Jahre	w15901
abwesende	w15902
Unterthanen	w15903
Namens	w15904
<g/>
:
1	w15906
<g/>
)
Gottlieb	w15908
Neugebauer	w15909
<g/>
,
2	w15911
<g/>
)
Georg	w15913
Frohner	w15914
<g/>
,
3	w15916
<g/>
)
Gottfried	w15918
Wende	w15919
<g/>
,
4	w15921
<g/>
)
Hanns	w15923
Hanisch	w15924
<g/>
,
5	w15926
<g/>
)
Friedrich	w15928
und	w15929
</p>
<p id="p122">
6	w15930
<g/>
)
Balzer	w15932
Buchs	w15933
<g/>
,
7	w15935
<g/>
)
Gottfried	w15937
Ueberscheer	w15938
<g/>
,
<g/>
(
8	w15941
Michael	w15942
Gottmann	w15943
<g/>
,
9	w15945
<g/>
)
Gottfried	w15947
Peiker	w15948
<g/>
,
10	w15950
<g/>
)
Friedrich	w15952
Raether	w15953
<g/>
,
11	w15955
<g/>
)
Joh	w15957
<g/>
.
Georg	w15959
und	w15960
12	w15961
<g/>
)
Gottfried	w15963
Fraenzel	w15964
<g/>
,
13	w15966
<g/>
)
Georg	w15968
Neumann	w15969
<g/>
,
14	w15971
<g/>
)
Jgnaz	w15973
Scholz	w15974
<g/>
,
und	w15976
15	w15977
<g/>
)
Johann	w15979
und	w15980
16	w15981
<g/>
)
Georg	w15983
Kretschmer	w15984
sowohl	w15985
für	w15986
ihre	w15987
Person	w15988
<g/>
,
als	w15990
ihre	w15991
etwaigen	w15992
Erben	w15993
oder	w15994
unbekannten	w15995
Creditores	w15996
auf	w15997
Ansuchen	w15998
ihrer	w15999
nächsten	w16000
Anverwandten	w16001
auf	w16002
9	w16003
Monate	w16004
vom	w16005
20	w16006
Februar	w16007
1777	w16008
anzurechnen	w16009
<g/>
,
und	w16011
peremtorie	w16012
auf	w16013
den	w16014
30	w16015
<g/>
.
Oktob	w16017
<g/>
.
1777	w16019
hie=mit	w16020
<g/>
=
öffentlich	w16022
vorgeladen	w16023
<g/>
,
daß	w16025
sie	w16026
binnen	w16027
dieser	w16028
Zeit	w16029
<g/>
,
besonders	w16031
an	w16032
dem	w16033
letzten	w16034
Termin	w16035
<g/>
,
entwe=der	w16037
<g/>
=
in	w16039
Person	w16040
oder	w16041
durch	w16042
einen	w16043
mit	w16044
gerichtlichen	w16045
ihr	w16046
Leben	w16047
<g/>
,
Aufenthalt	w16049
<g/>
,
oder	w16051
von	w16052
Seiten	w16053
der	w16054
Erben	w16055
den	w16056
Grad	w16057
der	w16058
Verwandschaft	w16059
ausweisen=den	w16060
<g/>
=
Zeugnissen	w16062
<g/>
,
und	w16064
mit	w16065
hinlänglicher	w16066
Voll=macht	w16067
<g/>
=
versehenen	w16069
Gevollmächtigten	w16070
vor	w16071
hiesigem	w16072
Amte	w16073
zur	w16074
gewöhnlichen	w16075
Gerichtszeit	w16076
erscheinen	w16077
