"Lfd_Nr_G","ID_G","G","GG","GGG","GGG_kompakt","GGGS","Stichwort_G","Löschen","Militär"
1931,1001385,1,1,1,111,,,false,false
1932,1001386,1,1,1,111,,,false,false
1933,1001386,1,1,4,114,,,false,false
1934,1001386,1,5,2,152,Lüt,,false,false
1935,1001388,1,1,1,111,,,false,false
1936,1001389,1,3,4,134,,,false,false
1937,1001389,1,1,6,116,,,false,false
1938,1001390,1,4,5,145,,,false,false
1939,1001390,1,5,9,159,,,false,false
1940,1001391,1,1,2,112,,,false,false
1941,1001391,1,4,5,145,,,false,false
1942,1001392,1,4,5,145,,,false,false
1943,1001394,1,3,1,131,,,false,false
1944,1001395,1,3,1,131,,,false,false
1945,1001396,1,1,6,116,,,false,false
1946,1001396,1,1,2,112,,,false,false
1947,1001397,1,1,2,112,,,false,false
1948,1001398,1,2,1,121,,,false,false
1949,1001399,1,2,1,121,,,false,false
1950,1001401,1,2,1,121,S,,false,false
1951,1001401,1,2,1,121,,,false,false
1952,1001402,3,1,3,313,,,false,false
1953,1001402,3,1,1,311,,,false,false
1954,1001403,1,1,3,113,,,false,false
1955,1001404,1,1,3,113,,,false,true
1956,1001404,1,5,2,152,Lüt,,false,false
1957,1001405,1,1,3,113,,,false,false
1958,1001405,1,3,0,130,,,false,false
1959,1001406,1,5,6,156,BY,,false,false
1960,1001407,1,5,1,151,,,false,false
1961,1001407,1,2,3,123,,,false,false
1962,1001408,1,1,3,113,,,false,false
1963,1001408,1,5,2,152,Tr,,false,false
1964,1001409,0,0,0,0,,,false,false
1965,1001409,1,5,9,159,SL,,false,false
1966,1001410,1,5,1,151,,,false,true
1967,1001410,1,1,4,114,,,false,false
1968,1001410,0,0,0,0,,,false,false
1969,1001410,0,0,0,0,,,false,false
1970,1001411,1,6,1,161,,,false,false
1971,1001411,1,6,8,168,,,false,true
1972,1001411,0,0,0,0,,,false,false
1973,1001412,1,5,7,157,Sa,,false,false
1974,1001413,1,2,3,123,,,false,false
1975,1001413,1,5,9,159,,,false,false
1976,1001414,1,5,8,158,BwL,,false,false
1977,1001415,1,5,8,158,BwL,,false,false
1978,1001416,1,5,8,158,BwL,,false,false
1979,1001417,1,6,1,161,,,false,false
1980,1001417,1,6,1,161,D,,false,false
1981,1001418,1,6,1,161,,,false,false
1982,1001418,1,6,8,168,,,false,false
1983,1001419,1,1,5,115,,,false,false
1984,1001420,1,5,3,153,Fu,,false,false
1985,1001421,1,5,3,153,Zw,,false,false
1986,1001423,1,5,2,152,Mz,,false,false
1987,1001424,1,1,5,115,,,false,false
1988,1001426,1,5,9,159,,,false,false
1989,1001427,1,5,9,159,,,false,false
1990,1001427,1,5,8,158,BwL,,false,false
1991,1001428,1,5,1,151,,,false,false
1992,1001429,1,1,3,113,,,false,false
1993,1001430,1,5,1,151,,,false,false
1994,1001431,1,5,1,151,,,false,false
1995,1001432,1,5,1,151,,,false,false
1996,1001433,1,5,1,151,,,false,false
1997,1001434,1,5,1,151,,,false,false
1998,1001435,1,5,1,151,,,false,false
1999,1001436,1,5,1,151,,,false,false
2000,1001437,1,5,1,151,,,false,false
2001,1001438,1,5,1,151,,,false,false
2002,1001439,1,5,1,151,,,false,false
2003,1001440,1,5,1,151,,,false,false
2004,1001441,1,2,1,121,,,false,false
2005,1001442,1,2,1,121,,,false,false
2006,1001442,1,5,0,150,,,false,false
2007,1001442,1,1,5,115,,,false,false
2008,1001443,1,2,1,121,,,false,true
2009,1001443,1,5,3,153,HK,Hessische Truppen,false,true
2010,1001443,1,5,8,158,BwL,Hannov. Truppen,false,true
2011,1001443,0,0,0,0,,,false,false
2012,1001444,1,2,1,121,,,false,false
2013,1001444,3,1,1,311,,Aus England,false,false
2014,1001445,1,2,1,121,I,,false,false
2015,1001445,1,2,1,121,S,,false,false
2016,1001446,1,2,1,121,,,false,false
2017,1001447,1,2,1,121,,,false,false
2018,1001449,1,1,5,115,,,false,false
2019,1001449,1,1,3,113,,,false,false
2020,1001450,1,2,1,121,,,false,false
2021,1001451,3,1,1,311,,,false,false
2022,1001452,1,5,1,151,,,false,false
2023,1001453,1,5,1,151,,,false,false
2024,1001454,1,6,8,168,,,false,true
2025,1001455,1,5,7,157,Sa,,false,false
2026,1001456,1,5,1,151,,,false,true
2027,1001457,2,2,0,220,,,false,false
2028,1001458,1,3,4,134,,,false,false
2029,1001458,1,1,3,113,,,false,true
2030,1001459,1,1,3,113,,,false,false
2031,1001460,1,1,3,113,,,false,false
2032,1001461,1,5,2,152,KL,,false,false
2033,1001461,1,1,4,114,,,false,false
2034,1001462,1,1,3,113,,,false,false
2035,1001462,1,2,1,121,,,false,false
2036,1001463,1,5,9,159,Sl,,false,false
2037,1001463,1,5,1,151,,,false,false
2038,1001463,1,5,9,159,,,false,false
2039,1001464,1,5,9,159,,,false,false
2040,1001464,1,5,7,157,Sa,,false,false
2041,1001464,1,5,1,151,,,false,false
2043,1001465,1,5,7,157,Sa,,false,false
2044,1001466,1,5,9,159,,,false,true
2045,1001466,1,5,7,157,Sa,,false,false
2046,1001467,1,5,7,157,Sa,,false,false
2047,1001468,1,5,7,157,Sa,,false,false
2048,1001469,1,6,8,168,,,false,false
2049,1001469,1,1,5,115,,,false,false
2050,1001469,1,2,1,121,,,false,false
2051,1001469,1,5,9,159,,,false,false
2052,1001469,1,5,1,151,,,false,false
2053,1001469,1,5,7,157,Sa,,false,false
2054,1001470,1,6,8,168,,,false,false
2055,1001470,1,2,1,121,,,false,false
2056,1001471,1,5,7,157,Sa,,false,false
2057,1001471,1,5,9,159,,,false,false
2058,1001472,1,5,7,157,Sa,,false,false
2059,1001472,1,6,8,168,,,false,false
2060,1001473,1,5,9,159,,,false,false
2061,1001473,1,5,7,157,Sa,,false,false
2062,1001474,1,5,7,157,Sa,,false,false
2063,1001475,1,5,9,159,,,false,false
2064,1001476,1,5,9,159,,,false,true
2065,1001476,1,5,7,157,Sa,,false,false
2066,1001477,1,5,7,157,Sa,,false,false
2067,1001477,1,5,9,159,,,false,true
2068,1001478,1,5,1,151,,,false,false
2069,1001479,1,5,1,151,,,false,false
2071,1001481,1,5,1,151,,,false,false
2072,1001482,1,5,1,151,,,false,false
2073,1001483,1,6,4,164,,,false,false
2074,1001484,1,5,1,151,,,false,false
2075,1001485,1,5,1,151,,,false,false
2076,1001486,1,5,0,150,,,false,false
2077,1001486,1,6,4,164,,,false,false
2078,1001486,1,5,1,151,,,false,false
2079,1001487,1,5,0,150,,,false,false
2080,1001487,1,5,1,151,,,false,false
2081,1001487,1,6,4,164,,,false,false
2082,1001488,1,5,1,151,,,false,false
2083,1001488,1,1,3,113,,,false,false
2084,1001489,4,1,2,412,,,false,false
2085,1001489,4,1,3,413,,,false,false
2086,1001490,4,1,3,413,,,false,false
2087,1001490,4,1,4,414,,,false,false
2088,1001491,4,1,3,413,,,false,false
2089,1001491,1,2,2,122,,,false,false
2090,1001492,4,1,3,413,,,false,false
2091,1001492,1,2,3,123,,,false,false
2092,1001493,4,1,3,413,,,false,false
2093,1001493,1,1,5,115,,,false,false
2094,1001494,4,1,3,413,,,false,false
2095,1001494,1,5,1,151,,,false,false
2096,1001495,1,6,8,168,,,false,false
2097,1001496,1,2,1,121,,,false,false
2098,1001497,1,2,1,121,,,false,false
2099,1001497,1,1,9,119,,,false,false
2100,1001497,3,0,1,301,,,false,false
2101,1001497,1,5,3,153,HK,Hessische Truppen in England,false,true
2102,1001497,1,5,8,158,BwL,Hannov. Truppen,false,true
2103,1001498,1,2,1,121,,,false,false
2104,1001498,3,3,1,331,,,false,false
2105,1001498,3,1,1,311,,,false,false
2106,1001499,1,2,1,121,,,false,false
2107,1001500,3,1,1,311,,,false,false
2108,1001500,3,1,3,313,,,false,false
2109,1001501,1,2,1,121,,,false,false
2110,1001501,1,2,1,121,I,,false,false
2111,1001502,1,2,1,121,,,false,false
2112,1001502,1,1,3,113,,,false,false
2113,1001502,4,0,2,402,,Seuta,false,false
2114,1001503,1,2,1,121,,,false,false
2115,1001503,1,1,2,112,,,false,false
2116,1001504,1,1,3,113,,,false,false
2117,1001505,1,1,3,113,,,false,false
2118,1001505,1,2,3,123,,,false,false
2119,1001506,1,1,4,114,,,false,false
2120,1001507,1,5,9,159,,,false,false
2121,1001507,1,5,8,158,BwL,,false,false
2122,1001508,1,5,8,158,Bwl,,false,false
2123,1001509,1,5,8,158,Hb,,false,false
2124,1001510,1,5,8,158,Hb,,false,false
2125,1001511,1,5,9,159,,,false,false
2126,1001511,1,5,2,152,Pr,Kleve,false,false
2127,1001511,1,5,2,152,Pf,Jülich,false,false
2128,1001511,1,5,2,152,Pf,Berg,false,false
2129,1001511,1,5,2,152,KL,,false,false
2130,1001511,1,5,2,152,Tr,,false,false
2131,1001511,1,5,2,152,Mz,,false,false
2132,1001512,1,5,9,159,,,false,false
2133,1001513,1,5,7,157,Sa,,false,false
2134,1001514,1,5,9,159,,,false,false
2135,1001515,1,5,5,155,Ans,,false,false
2136,1001516,1,5,5,155,Ans,,false,false
2137,1001517,1,5,1,151,Mä,,false,false
2138,1001518,1,5,1,151,,,false,false
2139,1001519,1,5,1,151,,,false,false
2140,1001520,1,5,1,151,,,false,false
2141,1001521,1,5,1,151,,,false,false
2142,1001522,1,5,1,151,,,false,false
2143,1001523,1,5,1,151,,,false,false
2144,1001524,1,5,1,151,,,false,false
2145,1001525,1,5,1,151,,,false,false
2146,1001526,1,5,0,150,,,false,false
2147,1001526,1,5,9,159,,,false,false
2148,1001526,1,5,7,157,Sa,,false,false
2149,1001526,1,5,1,151,Bö,,false,false
2150,1001527,1,5,1,151,,,false,false
2151,1001528,1,5,1,151,Bö,,false,false
2152,1001529,1,5,1,151,,,false,true
2153,1001529,1,1,4,114,,,false,false
2154,1001530,1,5,9,159,Sl,,false,false
2155,1001531,1,1,1,111,,,false,false
2156,1001532,1,1,1,111,,,false,false
2157,1001533,1,2,1,121,,,false,false
2158,1001533,1,1,9,119,M,,false,false
2159,1001534,1,2,1,121,,,false,false
2160,1001534,1,1,3,113,,,false,false
2161,1001535,1,1,9,119,M,,false,false
2162,1001535,1,2,1,121,,,false,false
2163,1001535,0,0,0,0,,,false,false
2164,1001536,1,2,1,121,,,false,false
2165,1001537,1,2,1,121,,,false,false
2166,1001538,1,2,1,121,,,false,false
2167,1001538,1,1,3,113,,,false,false
2168,1001539,1,1,3,113,,,false,false
2169,1001540,1,1,3,113,,,false,false
2170,1001541,1,3,9,139,,,false,false
2171,1001543,1,3,4,134,K,,false,false
2172,1001544,1,1,3,113,,,false,false
2173,1001544,1,2,1,121,,,false,false
2174,1001545,1,3,1,131,,,false,false
2175,1001546,1,3,1,131,,,false,false
2176,1001547,1,3,1,131,,,false,false
2177,1001548,1,3,1,131,,,false,false
2178,1001548,2,1,0,210,,,false,false
2179,1001549,1,5,8,158,BwL,,false,true
2180,1001550,1,5,8,158,BwL,,false,false
2181,1001551,1,5,8,158,BwL,,false,false
2182,1001553,1,5,7,157,Sa,,false,false
2183,1001554,1,5,7,157,Sa,,false,false
2184,1001554,1,5,9,159,,,false,true
2185,1001555,1,6,8,168,,,false,false
2186,1001555,1,6,1,161,,,false,false
2187,1001556,1,5,7,157,Sa,,false,false
2188,1001557,1,5,1,151,,,false,false
2189,1001558,1,5,1,151,,,false,false
2190,1001559,1,6,4,164,,,false,false
2191,1001560,1,5,1,151,,,false,false
2192,1001561,1,5,1,151,,,false,false
2193,1001562,1,5,1,151,,,false,false
2194,1001563,1,5,1,151,,,false,false
2195,1001563,2,1,0,210,,,false,false
2196,1001564,1,5,1,151,,,false,false
2197,1001564,0,0,0,0,,,false,false
2198,1001565,1,5,1,151,,,false,false
2199,1001566,1,5,1,151,Bö,,false,false
2200,1001567,1,5,1,151,Bö,,false,false
2201,1001567,1,6,4,164,,,false,false
2202,1001567,1,5,1,151,,,false,false
2203,1001568,1,4,5,145,,,false,false
2204,1001568,1,3,1,131,,,false,false
2205,1001568,0,0,0,0,,,false,false
2206,1001568,0,0,0,0,,,false,false
2207,1001569,1,4,5,145,,,false,false
2208,1001569,1,5,7,157,Sa,,false,false
2209,1001570,1,1,3,113,,,false,false
2210,1001571,1,3,1,131,,,false,false
2211,1001572,1,1,5,115,,,false,false
2212,1001572,4,1,5,415,,,false,false
2213,1001573,1,5,8,158,Hb,,false,false
2214,1001574,1,1,5,115,,,false,false
2215,1001575,1,5,2,152,Lüt,,false,false
2216,1001576,1,5,7,157,Sa,,false,false
2217,1001577,1,5,7,157,Sa,,false,false
2218,1001578,1,5,7,157,Sa,,false,false
2219,1001578,1,5,9,159,,,false,false
2220,1001579,1,5,7,157,Sa,,false,false
2221,1001579,1,5,9,159,,,false,false
2222,1001580,1,5,7,157,Sa,,false,false
2223,1001581,1,6,4,164,,,false,false
2224,1001582,1,5,1,151,,,false,false
2225,1001583,1,5,1,151,,,false,false
2226,1001584,1,5,1,151,,,false,false
2227,1001585,1,5,1,151,,,false,false
2228,1001586,1,5,1,151,,,false,false
2229,1001586,1,6,4,164,,,false,false
2230,1001587,1,5,9,159,Sl,,false,false
2231,1001588,1,5,1,151,Bö,,false,false
2232,1001589,1,5,1,151,,,false,false
2233,1001590,1,5,1,151,,,false,false
2234,1001591,1,1,3,113,,,false,false
2235,1001592,1,5,2,152,KL,,false,false
2236,1001594,1,5,3,153,Fu,,false,false
2237,1001595,1,5,2,152,,Niederrheinischer Reichskreis,false,false
2238,1001596,1,5,2,152,,,false,false
2239,1001596,1,5,0,150,,,false,false
2240,1001597,1,5,2,152,Mz,,false,false
2241,1001599,1,5,1,151,,,false,false
2242,1001600,1,5,1,151,,,false,false
2243,1001601,1,5,1,151,,,false,false
2244,1001602,1,5,1,151,,,false,false
2245,1001603,1,2,1,121,,,false,false
2246,1001604,1,2,1,121,,,false,false
2247,1001604,1,1,3,113,,,false,false
2248,1001605,1,2,1,121,,,false,false
2249,1001606,1,4,5,145,,,false,false
2250,1001607,1,4,5,145,,,false,false
2251,1001608,1,2,2,122,,,false,false
2252,1001609,1,1,3,113,,,false,false
2253,1001610,1,1,5,115,,,false,false
2254,1001610,1,5,9,159,,,false,false
2255,1001611,4,1,4,414,,,false,false
2256,1001611,1,1,5,115,,,false,false
2257,1001612,4,1,4,414,,,false,false
2258,1001612,1,5,1,151,,,false,false
2259,1001613,1,1,3,113,,,false,false
2260,1001613,1,2,2,122,,,false,false
2261,1001614,1,6,1,161,,,false,false
2262,1001614,1,6,8,168,,,false,false
2263,1001614,1,5,9,159,,,false,true
2264,1001616,1,1,4,114,,,false,false
2265,1001616,1,5,6,156,SUL,,false,false
2266,1001617,1,1,3,113,,,false,false
2267,1001618,1,5,9,159,,,false,true
2268,1001618,1,5,7,157,Sa,,false,false
2269,1001619,1,5,2,152,Mz,,false,true
2270,1001620,1,5,7,157,Sa,,false,false
2271,1001621,1,5,1,151,,,false,false
2272,1001621,1,5,9,159,,,false,true
2273,1001622,1,5,7,157,Sa,,false,false
2274,1001622,1,5,9,159,,,false,true
2275,1001624,1,5,7,157,Sa,,false,false
2276,1001625,1,5,7,157,Sa,,false,false
2277,1001625,1,5,9,159,,,false,true
2278,1001626,1,5,9,159,,,false,true
2279,1001626,1,5,1,151,,,false,false
2280,1001627,1,1,3,113,,,false,false
2281,1001628,1,5,1,151,,,false,false
2282,1001629,1,5,1,151,,,false,false
2283,1001630,1,5,1,151,,,false,false
2284,1001631,1,5,1,151,,,false,false
2285,1001632,1,5,0,150,,,false,false
2286,1001633,1,5,1,151,,,false,false
2287,1001634,1,5,1,151,,,false,false
2288,1001635,1,5,1,151,,,false,false
2289,1001636,1,5,1,151,,,false,false
2290,1001637,1,5,1,151,,,false,false
2291,1001638,1,5,0,150,,,false,false
2292,1001638,1,5,7,157,Sa,,false,false
2293,1001638,1,5,9,159,,,false,false
2294,1001638,1,5,8,158,BwW,,false,false
2295,1001638,1,5,1,151,Bö,,false,false
2296,1001638,1,5,9,159,,,false,false
2297,1001638,1,5,1,151,,,false,false
2298,1001638,1,5,2,152,Mz,,false,false
2299,1001639,1,5,1,151,,,false,false
2300,1001640,1,5,1,151,,,false,false
2301,1001641,1,5,1,151,,,false,false
2302,1001642,1,5,1,151,,,false,false
2303,1001643,1,1,3,113,,,false,false
2304,1001643,2,0,3,203,,,false,false
2305,1001644,3,1,1,311,,,false,false
2306,1001644,3,1,3,313,,,false,false
2307,1001645,1,2,0,120,,,false,false
2308,1001646,1,2,1,121,,,false,false
2309,1001647,1,1,9,119,,,false,false
2310,1001647,1,1,3,113,,,false,false
2311,1001648,1,1,3,113,,,false,true
2312,1001649,1,1,3,113,,,false,false
2313,1001650,1,1,3,113,,,false,false
2314,1001651,4,1,2,412,,,false,false
2315,1001651,1,1,3,113,,,false,false
2316,1001652,1,5,8,158,BwL,,false,true
2317,1001653,1,1,3,113,,,false,false
2318,1001654,1,6,8,168,,,false,false
2319,1001655,1,5,1,151,,,false,false
2320,1001655,1,6,8,168,,,false,false
2321,1001656,1,5,0,150,,,false,false
2322,1001656,1,5,2,152,Mz,,false,false
2323,1001656,1,5,3,153,Fu,,false,false
2324,1001656,0,0,0,0,,,false,false
2325,1001657,1,5,2,152,Pf,Berg,false,false
2326,1001658,1,5,9,159,,,false,false
2327,1001659,1,6,1,161,,,false,false
2328,1001659,1,6,8,168,,,false,false
2329,1001661,1,5,9,159,,,false,false
2330,1001662,1,5,7,157,Sa,,false,false
2331,1001662,1,5,9,159,,,false,true
2332,1001663,1,5,7,157,Sa,,false,false
2333,1001664,1,5,7,157,Sa,,false,false
2334,1001664,1,5,9,159,,,false,false
2335,1001663,1,5,9,159,,,false,false
2336,1001665,1,5,9,159,,,false,false
2337,1001666,1,5,9,159,,,false,false
2338,1001667,1,5,7,157,Sa,,false,false
2339,1001668,1,1,5,115,,,false,false
2340,1001669,1,5,6,156,BY,,false,false
2341,1001670,1,5,1,151,,,false,false
2342,1001671,1,6,8,168,,,false,false
2343,1001673,1,5,1,151,,,false,false
2344,1001674,1,5,1,151,,,false,false
2345,1001675,1,5,1,151,,,false,false
2346,1001676,1,5,1,151,,,false,false
2347,1001677,1,5,1,151,,,false,false
2348,1001678,1,5,1,151,,,false,false
2349,1001679,1,2,0,120,,,false,false
2350,1001680,1,2,1,121,,,false,false
2351,1001680,1,2,1,121,S,,false,false
2352,1001680,1,2,1,121,I,,false,false
2353,1001681,1,2,1,121,,,false,true
2354,1001682,1,2,1,121,,,false,false
2355,1001683,1,2,1,121,,,false,false
2356,1001684,1,2,1,121,,,false,false
2357,1001685,1,2,1,121,,,false,false
2358,1001685,1,5,3,153,HK,Hessische Truppen in England,false,true
2359,1001686,1,2,1,121,,,false,false
2360,1001687,1,2,1,121,,,false,false
2361,1001687,1,6,8,168,,,false,false
2362,1001687,1,5,1,151,,,false,false
2363,1001688,1,2,1,121,,,false,false
2364,1001689,1,2,3,123,,,false,false
2365,1001689,1,5,8,158,Hst,,false,false
2366,1001690,1,6,8,168,,,false,false
2367,1001691,1,6,8,168,,,false,false
2368,1001691,1,6,1,161,,,false,false
2369,1001691,1,5,7,157,Sa,,false,false
2370,1001691,1,5,1,151,,,false,false
2371,1001691,1,5,9,159,,,false,false
2372,1001692,1,6,8,168,,,false,false
2373,1001692,1,6,1,161,,,false,false
2374,1001693,1,5,8,158,BwL,,false,true
2375,1001694,1,2,1,121,,,false,false
2376,1001696,1,2,1,121,,,false,false
2377,1001697,1,2,1,121,,,false,false
2378,1001698,1,1,3,113,,,false,false
2379,1001699,1,1,3,113,,,false,false
2380,1001701,1,1,3,113,,,false,false
2381,1001702,1,1,3,113,,,false,false
2382,1001703,1,1,3,113,,,false,false
2383,1001704,1,1,3,113,,,false,false
2384,1001704,1,5,1,151,,,false,false
2385,1001706,1,1,3,113,,,false,false
2386,1001706,1,2,1,121,,,false,false
2387,1001708,1,1,3,113,,,false,false
2388,1001709,1,1,3,113,,,false,false
2389,1001709,1,3,1,131,,,false,false
2390,1001710,1,3,1,131,,,false,false
2391,1001710,1,1,3,113,,,false,false
2392,1001711,1,3,4,134,,,false,false
2393,1001712,1,6,8,168,,,false,false
2394,1001713,1,6,8,168,,,false,false
2395,1001713,1,6,1,161,,,false,false
2396,1001714,1,6,8,168,,,false,false
2397,1001714,1,1,3,113,,,false,false
2398,1001715,1,5,4,154,Wü,,false,false
2399,1001716,1,5,4,154,Wü,,false,false
2400,1001718,1,5,4,154,Wü,,false,false
2401,1001718,1,5,9,159,,,false,false
2402,1001719,1,5,8,158,BwL,,false,false
2403,1001719,1,2,1,121,,,false,false
2404,1001720,1,5,2,152,Lüt,,false,false
2405,1001720,1,5,2,152,PR,"Limburg, Gft.",false,false
2406,1001721,1,6,1,161,,,false,false
2407,1001722,1,6,1,161,,,false,false
2408,1001723,1,5,9,159,,,false,false
2409,1001723,1,6,1,161,,,false,false
2410,1001724,1,5,2,152,Mz,,false,false
2411,1001725,1,5,2,152,Ess,,false,false
2412,1001725,1,5,2,152,Tho,,false,false
2413,1001726,1,5,9,159,,,false,false
2414,1001726,1,5,7,157,Sa,,false,false
2415,1001727,1,5,7,157,Sa,,false,false
2416,1001727,1,5,9,159,,,false,false
2417,1001728,1,5,7,157,Sa,,false,false
2418,1001728,1,5,9,159,,,false,false
2419,1001729,1,5,9,159,,,false,false
2420,1001729,1,5,7,157,Sa,,false,false
2421,1001730,1,5,3,153,Fu,,false,false
2422,1001731,1,6,8,168,,,false,false
2423,1001732,1,5,1,151,,,false,false
2424,1001733,1,5,1,151,,,false,false
2425,1001734,1,5,1,151,,,false,false
2426,1001735,1,5,1,151,,,false,false
2427,1001736,1,5,1,151,,,false,false
2428,1001737,1,5,1,151,,,false,false
2429,1001738,1,5,1,151,,,false,false
2430,1001739,1,5,1,151,,,false,false
2431,1001740,1,5,1,151,,,false,false
2432,1001741,1,2,1,121,,,false,false
2433,1001742,1,5,1,151,,,false,false
2434,1001743,1,6,8,168,,,false,false
2435,1001743,1,5,9,159,,,false,false
2436,1001743,1,5,1,151,,,false,false
2437,1001744,1,2,1,121,,,false,false
2438,1001745,1,2,1,121,,,false,false
2439,1001747,1,2,1,121,,,false,false
2440,1001748,1,2,1,121,,,false,false
2441,1001749,1,1,3,113,,,false,false
2442,1001749,3,1,3,313,,,false,false
2443,1001750,1,1,3,113,,,false,false
2444,1001750,2,0,3,203,,,false,false
2445,1001751,1,1,3,113,,,false,false
2446,1001752,1,1,3,113,,,false,false
2447,1001753,1,1,3,113,,,false,false
2448,1001754,1,1,3,113,,,false,false
2449,1001755,1,1,3,113,,,false,false
2450,1001756,1,2,1,121,,,false,false
2451,1001757,1,5,7,157,Sa,,false,false
2452,1001757,1,5,9,159,,,false,true
2453,1001758,1,5,7,157,Sa,,false,false
2454,1001758,1,5,9,159,,,false,false
2455,1001759,1,5,9,159,,,false,false
2456,1001760,1,2,2,122,,,false,false
2457,1001760,1,6,1,161,,,false,false
2458,1001760,1,1,3,113,,,false,false
2459,1001761,1,5,9,159,,,false,false
2460,1001762,1,5,9,159,,,false,false
2461,1001763,1,6,5,165,,,false,false
2462,1001764,1,5,1,151,,,false,false
2463,1001765,1,5,1,151,Mä,,false,false
2464,1001766,1,5,1,151,,,false,false
2465,1001767,1,5,1,151,,,false,false
2466,1001768,1,5,1,151,,,false,false
2467,1001769,1,5,1,151,,,false,false
2468,1001770,1,5,1,151,,,false,false
2469,1001771,1,6,8,168,,,false,false
2470,1001772,1,6,8,168,,,false,false
2471,1001773,1,6,8,168,,,false,false
2472,1001774,1,5,1,151,,,false,false
2473,1001775,1,5,1,151,,,false,false
2474,1001776,1,5,1,151,,,false,false
2475,1001777,1,5,1,151,,,false,false
2476,1001778,1,5,9,159,,,false,false
2477,1001778,1,6,8,168,,,false,false
2478,1001778,1,5,8,158,BwL,,false,false
2479,1001778,1,5,9,159,,,false,false
2480,1001778,1,1,3,113,,,false,false
2481,1001778,1,2,1,121,,,false,false
2482,1001778,1,5,1,151,,,false,false
2483,1001779,1,2,1,121,,,false,false
2484,1001780,1,2,1,121,,,false,false
2485,1001780,1,1,3,113,,,false,false
